Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-mitoxantrone-0.37	22/183	1.087068e-17	2.264146e-13	0	0	1.507635e+01	5.888891e+02	COL17A1;TFAP2A;DSP;CXADR;S100A2;DST;LAMB3;CALML3;KRT5;KRT17;TRIM29;GPC1;PERP;KRT15;KRT14;SDC1;RAB38;SOX9;KRT6B;S100A8;KRT6A;DSC3
LINCS_L1000_Chem_Pert_up	LJP005 A375 24H-GDC-0980-0.37	16/125	1.309514e-13	1.363728e-09	0	0	1.570882e+01	4.659855e+02	BTF3;NPM1;RPL31;RPL22;EEF1B2;RPS25;RSL1D1;RPS17;EEF1D;IMPDH2;RPL36;RPL13;EIF3E;RPL15;RPL28;SLC25A6
LINCS_L1000_Chem_Pert_up	LJP005 HA1E 24H-mitoxantrone-0.37	17/155	2.930261e-13	1.621413e-09	0	0	1.323569e+01	3.819622e+02	TFAP2A;CXADR;S100A2;DST;KRT5;KRT17;TRIM29;FXYD3;GPC1;PERP;KRT15;KRT14;SDC1;RAB38;SOX9;KRT6B;KRT6A
LINCS_L1000_Chem_Pert_up	LJP005 A375 24H-torin-2-0.12	16/132	3.113910e-13	1.621413e-09	0	0	1.475562e+01	4.249284e+02	RPL4;BTF3;NPM1;LAMB3;RPL31;RPL22;HMGA1;FHL2;RSL1D1;PERP;IMPDH2;RPL36;CHI3L1;RPL28;EIF3D;SLC25A6
LINCS_L1000_Chem_Pert_up	LJP005 HA1E 24H-mitoxantrone-0.12	14/121	1.875870e-11	7.814124e-08	0	0	1.385298e+01	3.421598e+02	COL17A1;DSP;S100A2;DST;CALML3;KRT5;KRT17;GPC1;PERP;KRT14;RAB38;SOX9;KRT6B;KRT6A
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-torin-1-3.33	13/101	2.551583e-11	8.857396e-08	0	0	1.557219e+01	3.798326e+02	DSP;GPX4;ST13;HMGA1;EIF3L;IMPDH2;RPL36;CHI3L1;EIF3E;RPL15;RPL28;EIF3D;SLC25A6
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-mitoxantrone-0.04	14/127	3.642268e-11	1.083731e-07	0	0	1.311343e+01	3.151921e+02	DSP;S100A2;DST;CALML3;KRT5;KRT17;GPC1;PERP;KRT15;KRT14;RAB38;SOX9;KRT6B;KRT6A
LINCS_L1000_Chem_Pert_up	LJP005 A375 24H-NVP-BEZ235-3.33	13/112	9.651042e-11	2.512649e-07	0	0	1.383422e+01	3.190362e+02	RPL4;RPS9;NPM1;RPL31;RPL22;RSL1D1;HOOK2;EEF1D;IMPDH2;RPL36;RPL14;RPS2;RPL28
LINCS_L1000_Chem_Pert_up	LJP009 MCF7 24H-chelerythrine chloride-10	12/91	1.135241e-10	2.519460e-07	0	0	1.593402e+01	3.648731e+02	ALDH3A2;TFAP2A;S100A2;KRT17;PERP;KRT14;PHGDH;SPINT2;SOX9;KRT5;KRT6B;KRT6A
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-WYE-125132-0.37	13/114	1.209651e-10	2.519460e-07	0	0	1.355890e+01	3.096246e+02	DSP;CXADR;GPX4;ST13;HMGA1;MZT2A;EIF3K;NFIB;IMPDH2;RPL36;CHI3L1;EIF3D;SLC25A6
