Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Rheumatoid arthritis,20/93,2.1395045467968284e-21,4.172033866253816e-19,0,0,30.025875190258752,1429.0428764955143,CD86;ATP6V0B;HLA-DRB5;CXCL8;CCL3L3;ITGB2;CXCL1;CXCL3;CXCL2;ICAM1;HLA-DMA;HLA-DMB;IL1B;CCL3;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Tuberculosis,24/180,2.761656414440661e-20,2.6926150040796445e-18,0,0,17.17132867132867,773.3257465467149,CD74;HLA-DRB5;ATP6V0B;FCER1G;IL10RA;ITGB2;CORO1A;NFKB1;CTSS;HLA-DMA;HLA-DMB;FCGR2A;CLEC7A;IL1B;MRC1;HLA-DPB1;HLA-DRA;CD14;BID;FCGR2B;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Staphylococcus aureus infection,18/95,2.608511632560332e-18,1.6277085270053012e-16,0,0,25.33281004709576,1025.6685273804658,C1QB;C1QA;HLA-DRB5;ITGB2;C5AR1;FPR3;ICAM1;HLA-DMA;HLA-DMB;FCGR2A;HLA-DPB1;HLA-DRA;FCGR2B;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;C1QC
KEGG_2021_Human,Phagosome,21/152,3.33888928616472e-18,1.6277085270053012e-16,0,0,17.614781014115742,708.8345263086645,HLA-DRB5;ATP6V0B;NCF2;ITGB2;CYBA;CORO1A;ACTB;CTSS;HLA-DMA;HLA-DMB;FCGR2A;CLEC7A;MRC1;HLA-DPB1;HLA-DRA;CD14;FCGR2B;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Viral myocarditis,15/60,2.1072846760439082e-17,8.218410236571239e-16,0,0,35.5945945945946,1366.780690191527,CD86;HLA-DRB5;ITGB2;ACTB;ICAM1;HLA-DMA;HLA-DMB;HLA-DPB1;ABL2;HLA-DRA;BID;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Leishmaniasis,16/77,4.3634879514658045e-17,1.4181335842263868e-15,0,0,28.138275124732715,1059.987813189992,HLA-DRB5;NCF2;ITGB2;CYBA;NFKB1;NFKBIA;HLA-DMA;HLA-DMB;FCGR2A;IL1B;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Asthma,11/31,5.389317776401041e-15,1.5013099519974328e-13,0,0,57.56084656084656,1891.1246360987573,HLA-DMA;HLA-DRB5;HLA-DMB;FCER1G;HLA-DPB1;FCER1A;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Hematopoietic cell lineage,15/99,6.07228097120475e-14,1.4801184867311577e-12,0,0,19.030888030888036,579.1566814746323,HLA-DRB5;IL1R2;CD1C;CSF2RA;HLA-DMA;HLA-DMB;IL1B;HLA-DPB1;HLA-DRA;CD37;CD14;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,NF-kappa B signaling pathway,15/104,1.2879488756135845e-13,2.530683821841152e-12,0,0,17.957181901002127,532.9791299936751,CXCL8;BCL2A1;CCL4L2;CXCL1;TRAF1;CFLAR;CXCL3;CXCL2;NFKB1;ICAM1;NFKBIA;IL1B;CCL4;CD14;BIRC3
KEGG_2021_Human,Influenza A,18/172,1.2977865753031548e-13,2.530683821841152e-12,0,0,12.616954474097332,374.3822091724359,HLA-DRB5;CXCL8;ACTB;NFKB1;ICAM1;PYCARD;NFKBIA;HLA-DMA;HLA-DMB;IL1B;HLA-DPB1;NLRP3;HLA-DRA;BID;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Graft-versus-host disease,11/42,2.476124266396445e-13,4.389493017702788e-12,0,0,37.11537805086192,1077.34480016941,CD86;HLA-DMA;HLA-DRB5;HLA-DMB;IL1B;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Type I diabetes mellitus,11/43,3.298493837463027e-13,5.360052485877419e-12,0,0,35.9537037037037,1033.3144872220562,CD86;HLA-DMA;HLA-DRB5;HLA-DMB;IL1B;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
