Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Immune System R-HSA-168256	90/1943	8.862184e-39	4.936237e-36	0	0	7.924398e+00	6.943280e+02	CD86;CXCL8;NCF2;CLEC10A;GMFG;ARPC1B;CTSZ;ITGB2;F13A1;CXCL1;IFI30;CXCL2;CTSS;ICAM1;PYCARD;GLIPR1;FTH1;MRC1;AP1S2;COTL1;FCER1A;CTSH;CTSC;CTSB;HLA-DPA1;CD53;MAP2K3;ATP6V0B;FCER1G;IL1R2;RNASET2;RHOG;RNASE6;PLAUR;CYBA;TNFRSF1B;RNASE1;MMP9;VAMP8;HCK;TYROBP;JAML;NPC2;IL1B;IRF8;HCST;FTL;BIRC3;C1QB;C1QA;CSTB;GRN;FGL2;C5AR1;CD1C;CSF2RA;CST3;SDCBP;HLA-DMA;HLA-DMB;CLEC7A;CCL4;CCL3;NLRP3;ABL2;RNF130;S100A11;HLA-DQA1;MCL1;VASP;CD74;HLA-DRB5;IL10RA;CMTM6;ARPC5;LYZ;NFKB1;NFKBIA;PTPRC;FCGR2A;ARPC2;ARPC3;REL;HLA-DRA;GRB2;MNDA;CD68;FCGR2B;HLA-DRB1;C1QC
Reactome_2022	Innate Immune System R-HSA-168249	59/1035	7.478707e-29	2.082820e-26	0	0	8.070399e+00	5.226625e+02	NCF2;CLEC10A;GMFG;ARPC1B;CTSZ;ITGB2;CXCL1;CTSS;PYCARD;GLIPR1;FTH1;COTL1;FCER1A;CTSH;CTSC;CTSB;CD53;MAP2K3;ATP6V0B;FCER1G;RNASET2;RHOG;RNASE6;PLAUR;CYBA;TNFRSF1B;RNASE1;MMP9;VAMP8;HCK;TYROBP;NPC2;IL1B;FTL;BIRC3;C1QB;C1QA;CSTB;GRN;FGL2;C5AR1;CST3;SDCBP;CLEC7A;NLRP3;S100A11;CMTM6;ARPC5;LYZ;NFKB1;NFKBIA;PTPRC;FCGR2A;ARPC2;ARPC3;GRB2;MNDA;CD68;C1QC
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	40/468	7.556138e-26	1.402923e-23	0	0	1.131542e+01	6.545388e+02	CSTB;GRN;GMFG;FGL2;CTSZ;C5AR1;ITGB2;CXCL1;CTSS;CST3;PYCARD;SDCBP;GLIPR1;FTH1;COTL1;CTSH;S100A11;CTSC;CTSB;CD53;FCER1G;RNASET2;CMTM6;RHOG;PLAUR;CYBA;ARPC5;LYZ;TNFRSF1B;RNASE1;MMP9;NFKB1;VAMP8;PTPRC;TYROBP;FCGR2A;NPC2;MNDA;CD68;FTL
Reactome_2022	Adaptive Immune System R-HSA-1280218	34/733	6.719376e-14	9.356732e-12	0	0	5.596928e+00	1.697615e+02	CD86;NCF2;ITGB2;IFI30;CD1C;CTSS;ICAM1;HLA-DMA;HLA-DMB;MRC1;AP1S2;CTSH;RNF130;HLA-DQA1;CTSC;CTSB;HLA-DPA1;VASP;CD74;HLA-DRB5;CYBA;RNASE1;NFKB1;VAMP8;NFKBIA;PTPRC;TYROBP;JAML;REL;HLA-DRA;GRB2;FCGR2B;HCST;HLA-DRB1
Reactome_2022	Interleukin-10 Signaling R-HSA-6783783	11/45	5.720545e-13	6.372687e-11	0	0	3.383536e+01	9.538032e+02	CD86;CXCL8;IL10RA;IL1R2;IL1B;CCL4;CCL3;CXCL1;TNFRSF1B;CXCL2;ICAM1
Reactome_2022	MHC Class II Antigen Presentation R-HSA-2132295	14/104	2.285496e-12	2.121703e-10	0	0	1.648387e+01	4.418409e+02	CD74;HLA-DRB5;IFI30;CTSS;HLA-DMA;HLA-DMB;AP1S2;HLA-DRA;CTSH;HLA-DQA1;HLA-DRB1;CTSC;CTSB;HLA-DPA1
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	30/702	1.827729e-11	1.454350e-09	0	0	5.023109e+00	1.241982e+02	CD86;CXCL8;ITGB2;F13A1;CXCL1;IFI30;CSF2RA;CXCL2;ICAM1;CCL4;CCL3;ABL2;HLA-DQA1;HLA-DPA1;MCL1;MAP2K3;HLA-DRB5;IL1R2;IL10RA;TNFRSF1B;MMP9;NFKB1;NFKBIA;HCK;IL1B;HLA-DRA;IRF8;GRB2;HLA-DRB1;BIRC3
Reactome_2022	Signaling By Interleukins R-HSA-449147	21/453	5.972923e-09	4.158648e-07	0	0	5.259777e+00	9.959928e+01	CD86;MAP2K3;CXCL8;IL1R2;IL10RA;ITGB2;F13A1;CXCL1;TNFRSF1B;CSF2RA;MMP9;CXCL2;NFKB1;ICAM1;NFKBIA;HCK;IL1B;CCL4;CCL3;GRB2;MCL1
Reactome_2022	Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427	6/20	3.199172e-08	1.979932e-06	0	0	4.370987e+01	7.543357e+02	HLA-DRB5;PTPRC;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
Reactome_2022	Chemokine Receptors Bind Chemokines R-HSA-380108	8/56	8.184052e-08	4.558517e-06	0	0	1.714583e+01	2.797942e+02	CXCL8;CCL4;CCL3;CXCR4;CXCL1;CXCL3;CXCL2;CXCL16
