Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-A443654-3.33	26/128	7.803171e-27	1.467105e-22	0	0	2.885666e+01	1.734726e+03	PPP1R15A;EIF4A1;CDKN1A;BTG1;SLC2A3;AQP3;CXCL14;RND3;ETS2;ZFP36L2;DNAJB1;ZFP36;MYC;JUNB;IER2;MCL1;JUN;GADD45A;DUSP1;ARID5B;KRT5;KLF4;NFKBIA;KLF6;DDIT4;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP006 MCF10A 3H-A443654-10	24/101	1.306940e-26	1.467105e-22	0	0	3.492857e+01	2.081726e+03	HSPA8;BTG2;BTG1;C1S;GADD45A;DUSP1;KLF4;AQP3;CXCL14;RND3;ZFP36L2;DCN;ZFP36L1;NFKBIA;DNAJB1;TUBB2A;MYC;DDIT4;ID1;SFN;JUNB;IER2;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP005 HS578T 24H-LDN-193189-10	26/141	1.131207e-25	8.465576e-22	0	0	2.557771e+01	1.469218e+03	SPARC;HSP90AB1;HSPB1;YBX1;ACTB;TUBA1A;PDLIM2;IGFBP7;RAC1;CD99;HSP90AA1;IGFBP4;TUBB;COL1A1;COL1A2;MAP1B;COL6A2;ID1;COL6A1;PMP22;TAGLN2;TGFBI;FXYD5;NBL1;PTMA;ATF4
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-CGP-60474-1.11	26/165	8.027331e-24	4.077681e-20	0	0	2.113562e+01	1.123975e+03	PPP1R15A;BTG2;BTG1;SLC2A3;CXCL14;RND3;ETS2;ZFP36L2;DNAJB1;ZFP36;MYC;JUNB;SLC38A2;IER2;MCL1;JUN;GADD45A;DUSP1;KRT5;KLF4;NFKBIA;KLF6;TUBB2A;IFI27;DDIT4;CKS2
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-A443654-10	23/114	9.081290e-24	4.077681e-20	0	0	2.814348e+01	1.493175e+03	JUN;BTG1;GADD45A;DUSP1;ARID5B;SLC2A3;KLF4;RND3;ETS2;ZFP36L2;NFKBIA;DNAJB1;ZFP36;KLF6;MYC;DDIT4;ID1;ID3;JUNB;SLC38A2;IER2;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-JNK-9L-3.33	24/137	3.329248e-23	1.245749e-19	0	0	2.375744e+01	1.229607e+03	EIF4A1;JUN;BTG1;DUSP1;ARID5B;EMP1;SLC2A3;KRT5;KLF4;CXCL14;ETS2;ZFP36L2;NFKBIA;DNAJB1;ZFP36;KLF6;MYC;DDIT4;ID1;CKS2;ID3;S100A10;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-CGP-60474-3.33	24/141	6.847664e-23	2.196242e-19	0	0	2.294056e+01	1.170784e+03	HSPA8;BTG1;GADD45A;DUSP1;EMP1;KRT5;KLF4;CXCL14;CRIP1;ZFP36L2;NFKBIA;DNAJB1;ZFP36;KLF6;LGALS1;TUBB2A;MYC;DDIT4;CKS2;SFN;JUNB;IER2;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-PF-562271-10	24/142	8.170504e-23	2.292950e-19	0	0	2.274499e+01	1.156786e+03	PPP1R15A;EIF4A1;HSPA8;JUN;BTG1;GADD45A;DUSP1;ARID5B;KLF4;ETS2;ZFP36L2;ZFP36L1;NFKBIA;DNAJB1;ZFP36;MYC;DDIT4;ID1;ID3;JUNB;SLC38A2;IER2;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-BMS-387032-0.12	21/98	2.229292e-22	5.561092e-19	0	0	3.005028e+01	1.498162e+03	JUN;BTG2;ANXA1;GADD45A;DUSP1;KRT5;KLF4;ZFP36L2;ZFP36L1;NFKBIA;DNAJB1;ZFP36;KLF6;IFI27;MYC;DDIT4;CKS2;SLC38A2;IER2;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP006 HME1 24H-XMD-1150-10	24/151	3.766258e-22	7.713882e-19	0	0	2.112348e+01	1.042038e+03	RNH1;SPARC;ANXA1;AHNAK;IGFBP4;FHL1;HSPB1;EMP1;EMP3;CXCL14;RND3;COL1A1;GJA1;LGALS1;COL1A2;IFI16;COL6A2;COL6A1;SERPINH1;SPARCL1;TAGLN2;IGFBP7;TIMP1;PLP2
LINCS_L1000_Chem_Pert_down	LJP005 MCF10A 3H-CGP-60474-1.11	22/116	3.779462e-22	7.713882e-19	0	0	2.591035e+01	1.278087e+03	HSPA8;BTG2;GADD45A;DUSP1;KLF4;AQP3;ZFP36L2;ZFP36L1;NFKBIA;DNAJB1;ZFP36;KLF6;LGALS1;MYC;DDIT4;ID1;CKS2;SFN;JUNB;SLC38A2;IER2;MCL1
LINCS_L1000_Chem_Pert_down	LJP005 HS578T 3H-PF-431396-10	22/120	8.304939e-22	1.454175e-18	0	0	2.484774e+01	1.206110e+03	PPP1R15A;JUN;BTG2;BTG1;GADD45A;ARID5B;RND3;ETS2;ZFP36L2;NFKBIA;DNAJB1;ZFP36;KLF6;GPNMB;MYC;DDIT4;PMP22;JUNB;SLC38A2;IER2;MCL1;HSPA1A
