Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Cytoplasmic Translation (GO:0002181)	29/93	7.289427e-36	1.327405e-32	0	0	5.229751e+01	4.231216e+03	RPL4;EIF4A1;RPL32;RPL10;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS18;RPS3;RPL13;RPS2;RPS11;RPL18;RPS9;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
GO_Biological_Process_2023	Macromolecule Biosynthetic Process (GO:0009059)	30/183	6.601041e-28	6.010248e-25	0	0	2.266090e+01	1.418236e+03	RPL4;RPL32;RPL10;RPLP1;RPL12;RPL11;RPL10A;EEF1B2;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS18;RPS3;RPL13;APOE;RPS2;RPS11;RPL18;RPS9;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
GO_Biological_Process_2023	Peptide Biosynthetic Process (GO:0043043)	28/158	4.433084e-27	2.690882e-24	0	0	2.463148e+01	1.494656e+03	RPL4;RPL32;RPL10;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS18;RPS3;RPL13;RPS2;RPS11;RPL18;RPS9;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
GO_Biological_Process_2023	Translation (GO:0006412)	29/234	2.056675e-23	9.363014e-21	0	0	1.621038e+01	8.468040e+02	RPL4;RPL10;RPL32;RPL12;RPLP1;RPL11;RPL10A;EEF1B2;RPS4X;RPL7A;RPS16;RPS15A;RPS19;RPL18A;RPS18;RPS3;RPL13;RPS2;RPL18;RPS11;RPS9;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
GO_Biological_Process_2023	Gene Expression (GO:0010467)	30/296	1.282407e-21	4.670527e-19	0	0	1.295931e+01	6.234147e+02	RPL4;RPL10;RPL32;RPL12;RPLP1;RPL11;EIF4A3;RPL10A;RPS4X;RBM3;RPL7A;RPS16;RPS15A;RPS19;RPL18A;RPS18;RPS3;RPL13;RPS2;RPL18;RPS11;RPS9;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
GO_Biological_Process_2023	Response To Unfolded Protein (GO:0006986)	8/44	1.131399e-08	3.433797e-06	0	0	2.287500e+01	4.185490e+02	DNAJA1;DNAJB1;HSPA8;HSP90AA1;HSP90AB1;SERPINH1;HSPB1;HSPA1A
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	17/316	2.096449e-08	5.453763e-06	0	0	6.058757e+00	1.071215e+02	GSN;HSP90AB1;TPM4;FUS;EMP2;KRT5;KRT10;COL1A1;CST3;TPPP3;COL1A2;SERPINH1;TAGLN2;VIM;RAC1;MYL9;B2M
GO_Biological_Process_2023	Ribonucleoprotein Complex Biogenesis (GO:0022613)	11/118	2.859266e-08	6.508405e-06	0	0	1.071171e+01	1.860637e+02	RPS4X;RPS9;NPM1;RPS16;RPS27;RPS15A;RPS19;RPS5;RPL11;RPL35A;RPS11
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	20/480	8.133178e-08	1.645613e-05	0	0	4.671498e+00	7.626093e+01	EGR1;NPM1;GSN;RPL11;EIF4A3;MSN;KLF4;ACTG1;RPS4X;RBM3;GJA1;IFI16;MYC;RPS3;VIM;SLC38A2;HSPA1B;HSPA1A;ATF4;NFE2L2
GO_Biological_Process_2023	Bleb Assembly (GO:0032060)	4/6	1.432938e-07	2.599343e-05	0	0	2.020204e+02	3.183512e+03	PMP22;EMP1;EMP2;EMP3
GO_Biological_Process_2023	Ribosomal Small Subunit Biogenesis (GO:0042274)	9/84	1.609217e-07	2.599343e-05	0	0	1.239267e+01	1.938505e+02	RPS4X;RPS9;NPM1;RPS16;RPS15A;RPS27;RPS19;RPS5;RPS11
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	24/705	1.712911e-07	2.599343e-05	0	0	3.828394e+00	5.964600e+01	EGR1;JUN;NPM1;HSP90AA1;ANXA1;RPL10;HSPA5;GADD45A;HSPB1;HMGB1;ACTB;DNAJA1;SOCS3;LGALS1;MYC;CFL1;RPS3;FLNA;PTMA;SQSTM1;HSPA1B;HSPA1A;ATF4;MCL1
GO_Biological_Process_2023	Ribosome Biogenesis (GO:0042254)	11/155	4.684917e-07	6.562487e-05	0	0	7.944444e+00	1.157803e+02	RPS4X;RPS9;NPM1;RPS16;RPS27;RPS15A;RPS19;RPS5;RPL11;RPL35A;RPS11
GO_Biological_Process_2023	Regulation Of mRNA Stability (GO:0043488)	8/74	7.446198e-07	9.685376e-05	0	0	1.245833e+01	1.757920e+02	ZFP36;NPM1;FUS;YBX1;PABPC1;VIM;ZFP36L2;ZFP36L1
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	16/364	8.479380e-07	1.029397e-04	0	0	4.860570e+00	6.795299e+01	EGR1;GSN;ANXA2;RPL11;MSN;KLF4;ACTG1;NFKBIA;GJA1;MYC;RPS3;SLC38A2;HSPA1B;HSPA1A;ATF4;NFE2L2
GO_Biological_Process_2023	Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)	7/54	1.070938e-06	1.218861e-04	0	0	1.524319e+01	2.095478e+02	DNAJA1;CAV1;RPL11;RPS3;SQSTM1;HSPA1B;HSPA1A
