Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Eukaryotic Translation Elongation R-HSA-156842	27/90	6.548996e-33	5.054677e-30	0	0	4.889430e+01	3.623361e+03	RPL4;RPL32;RPLP1;RPL12;RPL11;RPL10A;EEF1B2;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
Reactome_2022	Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956	27/92	1.296071e-32	5.054677e-30	0	0	4.738506e+01	3.479172e+03	RPL4;RPL32;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;PABPC1;FAU;RPL29;RPL28
Reactome_2022	L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827	28/108	4.350670e-32	1.131174e-29	0	0	4.012791e+01	2.897732e+03	RPL4;EIF4A1;RPL32;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;PABPC1;FAU;RPL29;RPL28
Reactome_2022	Peptide Chain Elongation R-HSA-156902	26/86	8.071626e-32	1.413093e-29	0	0	4.916092e+01	3.519645e+03	RPL4;RPL32;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
Reactome_2022	Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012	27/98	9.058290e-32	1.413093e-29	0	0	4.336750e+01	3.099867e+03	RPL4;RPL32;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28;ATF4
Reactome_2022	Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	28/112	1.354388e-31	1.760704e-29	0	0	3.820930e+01	2.715794e+03	RPL4;RPL32;RPLP1;RPL12;EIF4A3;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;PABPC1;FAU;RPL29;RPL28
Reactome_2022	Eukaryotic Translation Termination R-HSA-72764	26/90	3.138529e-31	2.720058e-29	0	0	4.607902e+01	3.236424e+03	RPL4;RPL32;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
Reactome_2022	Selenocysteine Synthesis R-HSA-2408557	26/90	3.138529e-31	2.720058e-29	0	0	4.607902e+01	3.236424e+03	RPL4;RPL32;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
Reactome_2022	Viral mRNA Translation R-HSA-192823	26/90	3.138529e-31	2.720058e-29	0	0	4.607902e+01	3.236424e+03	RPL4;RPL32;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;FAU;RPL29;RPL28
Reactome_2022	Cap-dependent Translation Initiation R-HSA-72737	28/116	4.021997e-31	3.137158e-29	0	0	3.646512e+01	2.552134e+03	RPL4;EIF4A1;RPL32;RPLP1;RPL12;RPL11;RPL10A;RPS4X;RPL7A;RPS16;RPS15A;RPL18A;RPS19;RPS3;RPS2;RPS11;RPL18;RPS9;RPL23;RPS5;RPL35A;RPS27;RPL27A;RPS20;PABPC1;FAU;RPL29;RPL28
