Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 24H-withaferin-a-3.33	36/202	9.021485e-35	2.272512e-30	0	0	2.596327e+01	2.035283e+03	PPP1R15A;CDKN1A;BTG1;FHL1;SLC2A3;CXCL14;RND3;ZFP36L1;DNAJB1;ZFP36;MYC;SFN;TIMP1;JUNB;IER2;MCL1;EGR1;HSPA8;JUN;GADD45A;DUSP1;EMP1;ARID5B;EMP3;FOS;KLF4;KLF6;TUBB2A;IFI27;ID1;DDIT4;CKS2;PMP22;SERPING1;VIM;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 SKBR3 3H-BI-2536-10	30/132	1.942303e-32	2.446331e-28	0	0	3.407958e+01	2.488452e+03	PPP1R15A;BTG2;CDKN1A;BTG1;ZFP36L1;DNAJB1;ZFP36;TUBA1A;JUNB;IER2;MCL1;EGR1;BRD2;JUN;GADD45A;DUSP1;SERPINF1;CAV1;HLA-B;FOS;NEAT1;KLF4;HLA-E;NFKBIA;DNAJA1;KLF6;TUBB2A;DDIT4;CKS2;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP009 PC3 24H-chelerythrine chloride-10	31/149	3.279918e-32	2.754038e-28	0	0	3.059583e+01	2.218042e+03	PPP1R15A;CDKN1A;AHNAK;HSPB1;SLC2A3;DNAJB1;MYC;TIMP3;SFN;JUNB;IER2;MCL1;EGR1;HSPA8;JUN;HSPA5;GADD45A;DUSP1;ARID5B;KRT5;FOS;KLF4;EIF1;NFKBIA;DNAJA1;KLF6;DDIT4;ID3;SQSTM1;ATF4;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 MDAMB231 3H-QL-XII-47-10	29/130	4.032605e-31	2.539533e-27	0	0	3.307689e+01	2.314910e+03	PPP1R15A;BTG2;CDKN1A;BTG1;SLC2A3;CXCL14;ETS2;ZFP36L2;ZFP36L1;ZFP36;GPNMB;MYC;JUNB;IER2;MCL1;EGR1;JUN;GADD45A;DUSP1;SERPINF1;FOS;NEAT1;KLF4;COL1A1;NFKBIA;KLF6;TUBB2A;DDIT4;ID1
LINCS_L1000_Chem_Pert_up	LJP006 PC3 24H-withaferin-a-10	29/143	7.992671e-30	3.481280e-26	0	0	2.928563e+01	1.962108e+03	PPP1R15A;BTG2;CDKN1A;DNAJB1;ZFP36;CALD1;SFN;IGFBP7;JUNB;IER2;EGR1;BRD2;JUN;IGFBP4;GADD45A;DUSP1;FOS;KLF4;HLA-E;EIF1;IFI27;DDIT4;ID1;PMP22;SERPING1;ID3;TCF4;TGFBI;ATF4
LINCS_L1000_Chem_Pert_up	LJP006 SKBR3 24H-withaferin-a-3.33	33/213	8.292052e-30	3.481280e-26	0	0	2.153892e+01	1.442295e+03	PPP1R15A;BTG2;CDKN1A;BTG1;FHL1;SLC2A3;RND3;SOCS3;DNAJB1;ZFP36;MYC;TIMP3;SFN;JUNB;IER2;MCL1;EGR1;JUN;GADD45A;DUSP1;EMP1;ARID5B;EMP3;FOS;KLF4;HLA-E;KLF6;TUBB2A;ID1;DDIT4;SERPING1;ID3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 SKBR3 3H-withaferin-a-3.33	24/89	4.461683e-28	1.605569e-24	0	0	4.140210e+01	2.607374e+03	PPP1R15A;EGR1;BTG2;CDKN1A;JUN;DUSP1;HSPB1;ARID5B;SLC2A3;FOS;NEAT1;KLF4;DNAJA1;DNAJB1;ZFP36;KLF6;FABP5;DDIT4;SERPINH1;TGFBI;JUNB;IER2;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-radicicol-10	27/132	6.351615e-28	1.821504e-24	0	0	2.927415e+01	1.833255e+03	PPP1R15A;BTG2;CDKN1A;SLC2A3;RND3;SOCS3;DNAJB1;ZFP36;MYC;SFN;JUNB;IER2;EGR1;BRD2;JUN;GADD45A;DUSP1;SERPINF1;KRT5;FOS;KLF4;DCN;KLF6;ID1;PMP22;ATF4;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 LNCAP 24H-BMS-345541-10	29/165	6.507955e-28	1.821504e-24	0	0	2.452081e+01	1.534987e+03	PPP1R15A;CDKN1A;SPARC;CST3;SERPINH1;TIMP3;IGFBP7;APOE;S100A10;MCL1;EGR1;GSN;GADD45A;SERPINF1;HLA-B;HLA-C;EMP1;HLA-A;FOS;HOPX;HLA-E;KLF6;TUBB2A;CLEC2B;IFI27;FABP5;SPARCL1;SERPING1;NBL1
LINCS_L1000_Chem_Pert_up	LJP006 LNCAP 3H-withaferin-a-10	24/91	8.124281e-28	2.046506e-24	0	0	4.016214e+01	2.505215e+03	PPP1R15A;HSPA8;EGR1;BTG2;CDKN1A;HSP90AA1;JUN;HSP90AB1;DUSP1;GADD45A;SLC2A3;FOS;KLF4;DNAJA1;DNAJB1;ZFP36;TUBB2A;DDIT4;SERPINH1;PMP22;JUNB;IER2;MCL1;HSPA1A
