Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-gefitinib-0.37	21/134	2.249808e-19	5.482558e-15	0	0	2.043936e+01	8.776309e+02	DSP;GRN;SPARC;GSN;CAV2;TPM1;HLA-B;HLA-C;HSPB1;AQP3;CXCL14;HOPX;DCN;GPNMB;SERPING1;ID3;IGFBP7;NUPR1;GAS6;MYL9;CRYAB
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-selumetinib-1.11	19/126	2.625929e-17	3.199564e-13	0	0	1.931982e+01	7.376021e+02	DSP;CYB5A;GRN;TPM1;HLA-B;HLA-C;DSTN;HSPB1;HLA-A;HOPX;DCN;PRDX2;TUBB2A;GPNMB;SERPING1;NUPR1;MYL9;CRYAB;S100A10
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-WYE-125132-3.33	20/166	3.372637e-16	2.739593e-12	0	0	1.495738e+01	5.328667e+02	RPL4;EIF4A2;BTF3;RPS9;GRN;RPL31;TPM1;EEF2;RND3;TUBB2A;GPNMB;MYC;IMPDH2;PSAP;RPL36;POLR1D;EIF3G;CD59;EIF3F;SLC25A6
LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-radicicol-10	18/132	1.169086e-15	7.122365e-12	0	0	1.707866e+01	5.872079e+02	DSP;CEBPB;GADD45A;ANKRD12;KLF4;RND3;DCN;SOCS3;MYC;ID1;KRT14;SFN;NUPR1;GAS6;CRYAB;IER2;MT1E;ATF4
LINCS_L1000_Chem_Pert_up	LJP006 LNCAP 24H-BMS-345541-10	19/165	4.470082e-15	2.178629e-11	0	0	1.413101e+01	4.669078e+02	GRN;SPARC;GSN;GADD45A;HLA-B;HLA-C;HLA-A;HOPX;CST3;FKBP1A;MARCKS;TUBB2A;SERPINH1;SERPING1;IGFBP7;APOE;NBL1;MT1E;S100A10
LINCS_L1000_Chem_Pert_up	LJP006 A549 24H-alvocidib-10	19/180	2.250275e-14	9.139491e-11	0	0	1.280467e+01	4.023887e+02	IFITM3;EIF5A;DSP;WSB1;GSN;CAV2;GSTP1;HLA-B;HLA-C;DCN;PRDX2;LAMP1;GPNMB;CALD1;MGP;SERPING1;IGFBP7;CD59;MT1E
LINCS_L1000_Chem_Pert_up	LJP006 A549 24H-mitoxantrone-10	19/183	3.052030e-14	1.027787e-10	0	0	1.256852e+01	3.911372e+02	DSP;DST;GADD45A;HLA-B;HLA-C;MT1X;KLF4;RND3;DCN;CST3;MT2A;FXYD3;PERP;KRT14;SFN;CD59;S100A14;GAS6;MT1E
LINCS_L1000_Chem_Pert_up	LJP005 HCC515 24H-WZ-3105-0.12	19/184	3.374079e-14	1.027787e-10	0	0	1.249171e+01	3.874938e+02	GRN;SPARC;GSN;GADD45A;TACSTD2;MT1X;CXCL14;RTN4;CST3;TUBB2A;LAMP1;GPNMB;CALD1;PSAP;KRT14;SFN;IGFBP7;CRYAB;MT1E
LINCS_L1000_Chem_Pert_up	LJP005 HCC515 24H-trametinib-10	18/161	4.070720e-14	1.102215e-10	0	0	1.359510e+01	4.191691e+02	DSP;GRN;GSN;CEBPD;TACSTD2;DSTN;HSPB1;EMP2;LAMP1;GPNMB;FXYD3;PERP;SFN;NUPR1;S100A14;MYL9;CRYAB;S100A10
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-AS-605240-0.12	13/63	4.559102e-14	1.111007e-10	0	0	2.745989e+01	8.435423e+02	GRN;TPM1;HLA-B;HSPB1;AQP3;CXCL14;DCN;LAMP1;KRT14;NUPR1;GAS6;MYL9;S100A10
