Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Peptide Chain Elongation R-HSA-156902,48/86,6.256696837965886e-75,4.260810546654768e-72,0,0,164.22714681440442,28059.88800968064,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;EEF1A1;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Eukaryotic Translation Elongation R-HSA-156842,48/90,1.3867631556461672e-73,4.721928544975199e-71,0,0,148.5563909774436,24922.078552628034,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;EEF1A1;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Selenocysteine Synthesis R-HSA-2408557,47/90,2.00132183663671e-71,2.725800341499199e-69,0,0,141.14287885696913,22976.61166588381,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Eukaryotic Translation Termination R-HSA-72764,47/90,2.00132183663671e-71,2.725800341499199e-69,0,0,141.14287885696913,22976.61166588381,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Viral mRNA Translation R-HSA-192823,47/90,2.00132183663671e-71,2.725800341499199e-69,0,0,141.14287885696913,22976.61166588381,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,48/98,3.831259516120627e-71,3.727268186397353e-69,0,0,124.73684210526316,20224.874987126652,RPL4;RPL5;RPL30;CEBPB;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,48/98,3.831259516120627e-71,3.727268186397353e-69,0,0,124.73684210526316,20224.874987126652,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;EIF3E;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,47/92,8.337144728043309e-71,7.096994449746866e-69,0,0,134.8562091503268,21760.778311373284,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,48/108,1.8271045149457703e-68,1.3825090829756332e-66,0,0,103.89473684210526,16204.779383380675,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;EIF3E;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,48/109,3.2406694075837086e-68,2.206895866564505e-66,0,0,102.18636755823988,15879.762173345624,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;EIF3E;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Selenoamino Acid Metabolism R-HSA-2408522,48/114,5.1291422944296394e-67,3.175405365915077e-65,0,0,94.42105263157896,14412.26544349266,RPL4;RPL5;RPL30;NNMT;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Cap-dependent Translation Initiation R-HSA-72737,48/116,1.479643534639648e-66,8.396977059080002e-65,0,0,91.63467492260062,13889.875431613124,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;EIF3E;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,47/108,1.8569890999523185e-66,9.72776597744253e-65,0,0,99.40351441122895,15044.886888633646,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,47/112,1.6532928220099954e-65,8.042088655634334e-64,0,0,93.2674710910005,13912.266770288574,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Influenza Viral RNA Transcription And Replication R-HSA-168273,47/137,1.931735127956827e-60,8.770077480923996e-59,0,0,67.27450980392157,9250.02221426366,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Cellular Response To Starvation R-HSA-9711097,48/153,1.5224681252912717e-59,6.480004958270976e-58,0,0,59.23308270676692,8022.065975313032,RPL4;RPL5;RPL30;CEBPB;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
Reactome_2022,Influenza Infection R-HSA-168255,48/157,6.469766028743e-59,2.59171215621999e-57,0,0,57.04780299372284,7643.571593157443,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23;HSPA1A
Reactome_2022,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,47/167,1.0267541281791708e-55,3.884553118277863e-54,0,0,50.37908496732026,6378.787018931316,RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL11;RPL36A;RPL8;RPL9;RPL7;RPS14;RPS16;RPS15A;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPS13;RPS9;RPL41;RPL21;RPS8;RPL23;RPS5;RPL22;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL27;RPS20;RPL26;FAU;RPL29;RPL28;RPS21;RPS24;RPS23
