Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Platelet Degranulation R-HSA-114608	15/125	2.037542e-12	1.331495e-09	0	0	1.451351e+01	3.906933e+02	CAP1;APP;CD63;SPARC;APLP2;ANXA5;ACTN4;CLU;SELENOP;SERPING1;TIMP3;FLNA;MAGED2;TIMP1;GAS6
Reactome_2022	Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	15/130	3.637964e-12	1.331495e-09	0	0	1.387897e+01	3.655664e+02	CAP1;APP;CD63;SPARC;APLP2;ANXA5;ACTN4;CLU;SELENOP;SERPING1;TIMP3;FLNA;MAGED2;TIMP1;GAS6
Reactome_2022	Post-translational Protein Phosphorylation R-HSA-8957275	12/106	6.948906e-10	1.153298e-07	0	0	1.338117e+01	2.821723e+02	CST3;APP;LGALS1;IGFBP4;APLP2;SPARCL1;IGFBP7;TIMP1;GAS6;MFGE8;PDIA6;HSP90B1
Reactome_2022	Hemostasis R-HSA-109582	25/576	7.474587e-10	1.153298e-07	0	0	4.990666e+00	1.048756e+02	ITGB1;APP;CD63;SPARC;CLU;BSG;TIMP3;FLNA;TIMP1;CD99;CAP1;CD74;APLP2;CAV1;ANXA5;ACTN4;GNG11;RHOA;IRF1;SELENOP;GNAS;SERPING1;MAGED2;GAS6;CD44
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	17/254	7.877718e-10	1.153298e-07	0	0	7.668050e+00	1.607362e+02	CAP1;APP;CD63;SPARC;APLP2;ANXA5;ACTN4;GNG11;CLU;RHOA;SELENOP;SERPING1;TIMP3;FLNA;MAGED2;TIMP1;GAS6
Reactome_2022	Immune System R-HSA-168256	48/1943	2.562981e-09	3.126837e-07	0	0	2.983752e+00	5.902487e+01	IFITM3;ITGB1;APP;CD63;GRN;IFITM2;DDX3X;C1S;CD81;C1R;CLU;HSP90B1;CST3;SOCS3;SDCBP;CYB5R3;IFI16;FTH1;TPR;FLNA;CD59;TIMP1;LRRFIP1;WASF2;AP2M1;CD99;CAP1;PDIA3;CD74;JUN;GSN;STAT3;HLA-C;CYBA;HLA-A;FOS;RHOA;HLA-E;COL1A2;IRF1;PSME1;SERPING1;TXNIP;VIM;SQSTM1;VAMP2;CD44;FTL
Reactome_2022	Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	12/123	3.916514e-09	4.095555e-07	0	0	1.132202e+01	2.191725e+02	CST3;APP;LGALS1;IGFBP4;APLP2;SPARCL1;IGFBP7;TIMP1;GAS6;MFGE8;PDIA6;HSP90B1
Reactome_2022	Innate Immune System R-HSA-168249	31/1035	4.312136e-08	3.945605e-06	0	0	3.434051e+00	5.823892e+01	APP;CD63;GRN;DDX3X;C1S;CD81;C1R;CLU;HSP90B1;CST3;SDCBP;CYB5R3;IFI16;FTH1;CD59;LRRFIP1;WASF2;CAP1;JUN;GSN;HLA-C;CYBA;HLA-A;FOS;RHOA;HLA-E;PSME1;SERPING1;TXNIP;CD44;FTL
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	15/291	2.540618e-07	2.066370e-05	0	0	5.735605e+00	8.709911e+01	ITGB1;COL18A1;SPARC;CD151;PCOLCE;DCN;COL1A1;COL1A2;COL6A2;BSG;COL6A1;SERPINH1;TIMP1;PPIB;CD44
Reactome_2022	Collagen Formation R-HSA-1474290	9/90	2.931897e-07	2.146149e-05	0	0	1.147120e+01	1.725550e+02	COL1A1;COL18A1;CD151;COL1A2;COL6A2;COL6A1;SERPINH1;PCOLCE;PPIB
Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	8/67	3.420837e-07	2.276411e-05	0	0	1.394138e+01	2.075623e+02	COL1A1;COL18A1;COL1A2;COL6A2;COL6A1;SERPINH1;PCOLCE;PPIB
Reactome_2022	Scavenging By Class A Receptors R-HSA-3000480	5/19	9.868468e-07	6.019765e-05	0	0	3.623810e+01	5.011276e+02	COL1A1;COL1A2;FTH1;HSP90B1;FTL
Reactome_2022	Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090	7/57	1.558777e-06	8.777114e-05	0	0	1.432642e+01	1.915674e+02	COL1A1;COL18A1;CD151;COL1A2;COL6A2;COL6A1;PCOLCE
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	22/702	2.271927e-06	1.187893e-04	0	0	3.475215e+00	4.516001e+01	IFITM3;ITGB1;APP;JUN;IFITM2;STAT3;HLA-C;HLA-A;FOS;HLA-E;HSP90B1;SOCS3;COL1A2;IRF1;TPR;PSME1;FLNA;VIM;TIMP1;SQSTM1;VAMP2;CD44
Reactome_2022	Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782	6/41	3.116200e-06	1.520706e-04	0	0	1.746539e+01	2.214419e+02	COL1A1;SPARC;COL1A2;FTH1;HSP90B1;FTL
Reactome_2022	Regulation Of Complement Cascade R-HSA-977606	6/45	5.460384e-06	2.498126e-04	0	0	1.567090e+01	1.898998e+02	C1S;C1R;CD81;SERPING1;CD59;CLU
Reactome_2022	Interferon Alpha/Beta Signaling R-HSA-909733	7/72	7.653111e-06	3.295340e-04	0	0	1.101196e+01	1.297252e+02	IFITM3;SOCS3;IFITM2;IRF1;HLA-C;HLA-A;HLA-E
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	8/107	1.215571e-05	4.943323e-04	0	0	8.291667e+00	9.384269e+01	ITGB1;SOCS3;COL1A2;STAT3;TIMP1;FOS;VIM;HSP90B1
Reactome_2022	Complement Cascade R-HSA-166658	6/55	1.788651e-05	6.891015e-04	0	0	1.246644e+01	1.362765e+02	C1S;CD81;C1R;SERPING1;CD59;CLU
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	16/468	2.054615e-05	7.519890e-04	0	0	3.722201e+00	4.017311e+01	CAP1;CD63;GRN;GSN;DDX3X;HLA-C;CYBA;HLA-A;RHOA;CST3;SDCBP;CYB5R3;FTH1;CD59;CD44;FTL
Reactome_2022	RHO GTPases Activate ROCKs R-HSA-5627117	4/19	3.343536e-05	1.101213e-03	0	0	2.691837e+01	2.774179e+02	PPP1R12A;RHOC;MYL9;RHOA
Reactome_2022	RHO GTPases Activate CIT R-HSA-5625900	4/19	3.343536e-05	1.101213e-03	0	0	2.691837e+01	2.774179e+02	PPP1R12A;RHOC;MYL9;RHOA
Reactome_2022	Interferon Signaling R-HSA-913531	10/200	3.460095e-05	1.101213e-03	0	0	5.432133e+00	5.579686e+01	IFITM3;SOCS3;IFITM2;IRF1;TPR;HLA-C;FLNA;HLA-A;CD44;HLA-E
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	8/134	6.176697e-05	1.883893e-03	0	0	6.505952e+00	6.305661e+01	ITGB1;CD74;CAV1;BSG;SELENOP;GAS6;CD99;CD44
Reactome_2022	Collagen Chain Trimerization R-HSA-8948216	5/44	7.524121e-05	2.203063e-03	0	0	1.299211e+01	1.233576e+02	COL1A1;COL18A1;COL1A2;COL6A2;COL6A1
Reactome_2022	Endosomal/Vacuolar Pathway R-HSA-1236977	3/11	1.532027e-04	4.313246e-03	0	0	3.767513e+01	3.309288e+02	HLA-C;HLA-A;HLA-E
Reactome_2022	Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170	4/28	1.646091e-04	4.462735e-03	0	0	1.681633e+01	1.465028e+02	PDIA3;HLA-C;HLA-A;HLA-E
Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	5/55	2.205026e-04	5.764569e-03	0	0	1.012821e+01	8.527545e+01	TPM4;TPR;STAT3;RRBP1;SQSTM1
Reactome_2022	Metabolism Of Proteins R-HSA-392499	35/1890	2.595405e-04	6.551159e-03	0	0	2.052030e+00	1.694278e+01	APP;RPS27L;PARK7;HSP90B1;CST3;SOCS3;LGALS1;TPR;CD59;IGFBP7;TIMP1;SEC11A;PDIA3;DDX17;EIF5B;TMED9;GSN;IGFBP4;SSR2;APLP2;STAT3;HLA-A;GNG11;PDIA6;RHOA;DAD1;PSME1;FKBP8;SPARCL1;CPE;GAS6;MFGE8;SQSTM1;VAMP2;LY6E
Reactome_2022	Interferon Gamma Signaling R-HSA-877300	6/89	2.706313e-04	6.603404e-03	0	0	7.347038e+00	6.035410e+01	SOCS3;IRF1;HLA-C;HLA-A;CD44;HLA-E
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	14/496	4.895355e-04	1.155935e-02	0	0	3.016687e+00	2.299335e+01	ITGB1;SPARC;CAV1;STAT3;CYBA;FOS;RHOA;ID2;COL6A2;CDC37;COL6A1;FOSB;WASF2;AP2M1
Reactome_2022	Disease R-HSA-1643685	32/1736	5.349258e-04	1.223643e-02	0	0	2.022803e+00	1.523855e+01	ITGB1;APP;RPS27L;ARID4B;RRBP1;BSG;TPR;LRRFIP1;WASF2;AP2M1;JUN;TPM4;CAV1;STAT3;ATRX;HLA-C;CYBA;HLA-A;GNG11;DCN;HLA-E;NR4A1;DAD1;CDC37;AKAP9;PSME1;GNAS;SERPING1;TXNIP;SQSTM1;VAMP2;ISCU
Reactome_2022	Antigen processing-Cross Presentation R-HSA-1236975	6/104	6.244952e-04	1.385244e-02	0	0	6.217757e+00	4.587814e+01	PDIA3;PSME1;HLA-C;CYBA;HLA-A;HLA-E
Reactome_2022	Signaling By Interleukins R-HSA-449147	13/453	6.661234e-04	1.434124e-02	0	0	3.058824e+00	2.237234e+01	ITGB1;APP;JUN;STAT3;FOS;HSP90B1;SOCS3;COL1A2;PSME1;VIM;TIMP1;SQSTM1;VAMP2
Reactome_2022	Smooth Muscle Contraction R-HSA-445355	4/43	8.826237e-04	1.845944e-02	0	0	1.034066e+01	7.272184e+01	TPM4;CALD1;TPM1;MYL9
