Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_up	LJP006 MDAMB231 3H-QL-XII-47-10	31/130	3.269654e-34	7.855017e-30	0	0	3.650296e+01	2.814495e+03	PPP1R15A;CDKN1A;CEBPB;BTG1;ZFAND5;CXCL14;SAT1;AREG;TOB1;ZFP36L2;ZFP36L1;ZFP36;GPNMB;MYC;JUNB;IER3;MCL1;EGR1;SERPINB2;TIPARP;DUSP1;SERPINF1;TSC22D3;FOS;GEM;COL1A1;NFKBIA;NR4A1;TUBB2A;FOSB;ATF3
LINCS_L1000_Chem_Pert_up	LJP006 SKBR3 3H-BI-2536-10	30/132	1.942303e-32	2.333095e-28	0	0	3.407958e+01	2.488452e+03	PPP1R15A;IFITM1;CDKN1A;BTG1;SAT1;ZFP36L1;DNAJB1;ZFP36;BAG3;PMAIP1;CKB;PHLDA2;JUNB;IER3;MCL1;EGR1;BRD2;TIPARP;DUSP1;SERPINF1;FOS;GEM;NFKBIA;DNAJA1;NR4A1;TUBB2A;FOSB;EZR;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP005 HT29 24H-LDN-193189-10	34/214	4.396927e-31	3.521059e-27	0	0	2.232530e+01	1.560521e+03	PPP1R15A;BTG3;CDKN1A;MT1X;SAT1;MT2A;BAG3;ZC3H12A;MIR22HG;PMAIP1;SFN;PHLDA2;JUNB;IER3;MCL1;EGR1;BRD2;SERPINB2;DUSP1;KRT5;FOS;SERPINB5;GEM;NFKBIA;DNAJA1;NR4A1;TUBB2A;IFI27;KRT14;SPARCL1;FOSB;EZR;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 3H-LDN-193189-3.33	27/105	7.358806e-31	4.419699e-27	0	0	3.946154e+01	2.738009e+03	PPP1R15A;CDKN1A;CXCL14;SAT1;AREG;RND3;TOB1;ZFP36L2;ZFP36;MYC;ZC3H12A;MIR22HG;PHLDA2;JUNB;IER3;MCL1;EGR1;TIPARP;DUSP1;TSC22D3;FOS;GEM;HOPX;NFKBIA;NR4A1;FOSB;ATF3
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 24H-withaferin-a-3.33	33/202	1.356208e-30	6.516310e-27	0	0	2.295373e+01	1.578593e+03	PPP1R15A;IFITM1;CDKN1A;BTG1;CXCL14;SAT1;RND3;ZFP36L1;DNAJB1;ZFP36;BAG3;MYC;MIR22HG;SFN;PHLDA2;JUNB;IER3;MCL1;EGR1;DUSP1;TIPARP;EMP3;FOS;GEM;NR4A1;TUBB2A;IFI27;KRT14;FOSB;EZR;CRYAB;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 3H-LDN-193189-10	30/155	3.510222e-30	1.405493e-26	0	0	2.777647e+01	1.883852e+03	PPP1R15A;CDKN1A;ZFAND5;MT1X;SAT1;AREG;RND3;TOB1;DNAJB1;ZFP36;MT2A;MYC;ZC3H12A;MIR22HG;PHLDA2;JUNB;IER3;MCL1;EGR1;TIPARP;DUSP1;TSC22D3;FOS;GEM;EIF1;NFKBIA;NR4A1;IFI27;FOSB;ATF3
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-PD-0325901-1.11	30/157	5.284146e-30	1.813519e-26	0	0	2.733627e+01	1.842815e+03	CDKN1A;TAGLN;BTG1;C1S;C1R;SDC2;AQP3;CXCL14;TOB1;TRIM29;SFN;DUSP1;TPM2;SERPINF1;TSC22D3;DSTN;DCN;COL1A1;NFKBIA;COL3A1;COL1A2;IFI27;FXYD3;KRT14;LY6D;TGFBI;MYL9;CRYAB;ATF3;DSC3
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-AS-605240-3.33	31/178	1.145903e-29	3.441147e-26	0	0	2.452373e+01	1.634231e+03	LGALS3BP;CDKN1A;TAGLN;C1S;C1R;FBLN1;TYMP;GPNMB;TRIM29;MIR22HG;SFN;CKB;GSN;TPM2;SERPINF1;TSC22D3;AHNAK2;DSTN;DCN;COL1A1;NFKBIA;COL3A1;COL1A2;CXCL12;IFI27;FXYD3;KRT14;LY6D;MYL9;CRYAB;DSC3
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 3H-SB590885-10	24/80	2.422067e-29	6.465305e-26	0	0	4.807792e+01	3.167871e+03	PPP1R15A;CDKN1A;DUSP1;TIPARP;TSC22D3;KRT1;FOS;AQP3;HOPX;NFKBIA;DNAJB1;NR4A1;ZFP36;TUBB2A;KLF5;IFI27;MYC;DSG1;FOSB;SFN;EZR;JUNB;ATF3;IER3
LINCS_L1000_Chem_Pert_up	LJP006 A549 24H-mitoxantrone-10	31/183	2.812904e-29	6.757720e-26	0	0	2.371099e+01	1.558779e+03	LGALS3BP;BTG3;IFITM1;CDKN1A;SDC2;MT1X;FBLN1;RND3;MT2A;PERP;PMAIP1;SFN;S100A14;PHLDA2;CBR3;EGR1;S100A2;TSC22D3;KRT5;FOS;GEM;SERPINB5;DCN;RSL1D1;CXCL12;IFI27;FXYD3;KRT14;FOSB;IRF6;ATF3
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 24H-withaferin-a-10	24/88	3.286330e-28	7.177345e-25	0	0	4.205114e+01	2.661106e+03	EGR1;DUSP1;LMO4;MT1X;EMP3;FOS;AQP3;AREG;GEM;HOPX;COL1A1;DNAJB1;NR4A1;ZFP36;TUBB2A;BAG3;PERP;SPARCL1;FOSB;PHLDA2;EZR;ATF3;CD44;CBR3
LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-radicicol-10	27/132	6.351615e-28	1.271593e-24	0	0	2.927415e+01	1.833255e+03	PPP1R15A;CDKN1A;CEBPB;RND3;DNAJB1;ZFP36;BAG3;MYC;MIR22HG;PMAIP1;SFN;JUNB;EGR1;BRD2;SERPINB2;DUSP1;SERPINF1;KRT5;FOS;DCN;NR4A1;KRT14;FOSB;EZR;CRYAB;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 3H-withaferin-a-3.33	27/133	7.902757e-28	1.460429e-24	0	0	2.899651e+01	1.809532e+03	PPP1R15A;CDKN1A;ZFAND5;SLC3A2;RND3;ZFP36L1;DNAJB1;ZFP36;BAG3;PMAIP1;JUNB;IER3;MCL1;EGR1;TIPARP;DUSP1;TSC22D3;GEM;DNAJA1;NR4A1;CXCL12;IFI27;FOSB;EZR;CRYAB;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP005 HCC515 24H-withaferin-a-10	29/169	1.346558e-27	2.310694e-24	0	0	2.381537e+01	1.473511e+03	PPP1R15A;CDKN1A;AQP3;RND3;DNAJB1;ZFP36;BAG3;PERP;PMAIP1;SFN;PHLDA2;JUNB;MCL1;EGR1;TIPARP;DUSP1;TSC22D3;FOS;GEM;DNAJA1;NR4A1;TUBB2A;IFI27;FXYD3;FOSB;TGFBI;EZR;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 SKBR3 3H-JW-7-24-1-10	26/124	3.215131e-27	5.149354e-24	0	0	3.004058e+01	1.832533e+03	PPP1R15A;CDKN1A;MT1X;SAT1;AREG;RND3;DNAJB1;ZFP36;MT2A;BAG3;MYC;ZC3H12A;PMAIP1;PHLDA2;JUNB;IER3;EGR1;TIPARP;DUSP1;TSC22D3;GEM;NFKBIA;NR4A1;FOSB;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 SKBR3 24H-withaferin-a-3.33	31/213	3.619930e-27	5.197903e-24	0	0	1.977235e+01	1.203807e+03	PPP1R15A;IFITM1;CDKN1A;BTG1;SAT1;RND3;DNAJB1;ZFP36;BAG3;MYC;MIR22HG;SFN;PHGDH;PHLDA2;JUNB;IER3;MCL1;EGR1;DUSP1;TIPARP;EMP3;FOS;SERPINB5;GEM;NR4A1;TUBB2A;FOSB;EZR;CRYAB;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 BT20 24H-mitoxantrone-1.11	28/157	3.678170e-27	5.197903e-24	0	0	2.482369e+01	1.510953e+03	PPP1R15A;BTG3;IFITM1;CDKN1A;BTG1;AQP3;CXCL14;SAT1;ZFP36;PMAIP1;SFN;CKB;JUNB;MCL1;EGR1;S100A2;DUSP1;TSC22D3;KRT5;FOS;COL1A1;NR4A1;COL3A1;IFI27;ID4;CPE;FOSB;ATF3
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-AZD-7762-1.11	25/112	6.121026e-27	8.169529e-24	0	0	3.236946e+01	1.953758e+03	IFITM1;CDKN1A;CSTA;SPINT2;AQP3;SAT1;AREG;CA2;PERP;ZC3H12A;PMAIP1;SFN;JUNB;EGR1;SERPINF1;KRT5;HOPX;SERPINB5;NFKBIA;COL3A1;KLF5;IFI27;KRT14;CPE;ATF3
LINCS_L1000_Chem_Pert_up	LJP006 MCF7 24H-withaferin-a-10	27/149	2.053500e-26	2.596488e-23	0	0	2.517322e+01	1.488937e+03	PPP1R15A;CDKN1A;MT1X;SAT1;RND3;DNAJB1;ZFP36;BAG3;PERP;MIR22HG;CKB;PHLDA2;JUNB;EGR1;DUSP1;TSC22D3;EMP3;FOS;GEM;DCN;NR4A1;TUBB2A;FOSB;TGFBI;EZR;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 PC3 24H-celastrol-3.33	28/172	5.290269e-26	6.354671e-23	0	0	2.222093e+01	1.293288e+03	PPP1R15A;CDKN1A;TAGLN;CEBPB;BTG1;ZFAND5;SLC3A2;SAT1;RND3;DNAJB1;ZFP36;BAG3;MIR22HG;PMAIP1;JUNB;MCL1;EGR1;BRD2;DUSP1;FOS;COL1A1;DNAJA1;NR4A1;TUBB2A;IFI27;FOSB;CRYAB;ATF3
LINCS_L1000_Chem_Pert_up	LJP006 LNCAP 3H-celastrol-3.33	22/82	9.258936e-26	1.059222e-22	0	0	4.066292e+01	2.343877e+03	PPP1R15A;EGR1;CDKN1A;CEBPB;CSTA;DUSP1;ZFAND5;FOS;SERPINB5;GEM;ZFP36L2;DNAJA1;DNAJB1;NR4A1;ZFP36;BAG3;PMAIP1;FOSB;JUNB;ATF3;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 HCC515 24H-withaferin-a-10	29/199	1.795793e-25	1.961006e-22	0	0	1.958273e+01	1.115808e+03	PPP1R15A;CDKN1A;ZFAND5;MT1X;SAT1;DNAJB1;ZFP36;MIR22HG;PMAIP1;SFN;PHLDA2;JUNB;MCL1;EGR1;SERPINB2;S100A2;TIPARP;DUSP1;TSC22D3;KRT5;FOS;GEM;NR4A1;TUBB2A;KRT14;FOSB;CRYAB;ATF3;HSPA1A
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-AS-605240-1.11	28/183	3.171957e-25	3.313178e-22	0	0	2.063241e+01	1.163880e+03	CFD;LGALS3BP;IFITM1;CSTA;BTG1;CRABP2;C1R;ZFAND5;TACSTD2;FBLN1;SPINT2;GPNMB;TRIM29;S100A14;SERPINB2;GSN;SERPINF1;TSC22D3;AHNAK2;DCN;PNRC1;COL1A1;VAMP8;IFI27;FXYD3;MYL9;CRYAB;ATF3
