Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Lysosome	9/128	5.709079e-06	9.534162e-04	0	0	7.793084e+00	9.408943e+01	CD63;ASAH1;NPC2;PSAP;AP1S2;TPP1;CTSF;CTSD;CTSB
KEGG_2021_Human	Tyrosine metabolism	4/36	4.448946e-04	2.867250e-02	0	0	1.260714e+01	9.729781e+01	DCT;TYRP1;COMT;TYR
KEGG_2021_Human	Melanogenesis	6/101	5.346314e-04	2.867250e-02	0	0	6.415084e+00	4.833081e+01	EDNRB;DCT;KIT;TYRP1;MITF;TYR
KEGG_2021_Human	Ferroptosis	4/41	7.356418e-04	2.867250e-02	0	0	1.090072e+01	7.864614e+01	FTH1;SLC3A2;SAT1;FTL
KEGG_2021_Human	Phagosome	7/152	8.584580e-04	2.867250e-02	0	0	4.916384e+00	3.471150e+01	TUBB2B;STX7;ATP6V1B2;CYBA;HLA-A;ACTG1;RAB7A
KEGG_2021_Human	Cholesterol metabolism	4/50	1.559881e-03	4.341668e-02	0	0	8.763975e+00	5.664285e+01	LRPAP1;NPC2;TSPO;APOE
KEGG_2021_Human	Autophagy	5/137	1.228543e-02	2.687118e-01	0	0	3.820513e+00	1.680774e+01	IRS2;WIPI1;CTSD;CTSB;RAB7A
KEGG_2021_Human	Apoptosis	5/142	1.416381e-02	2.687118e-01	0	0	3.680142e+00	1.566661e+01	LMNA;CTSF;CTSD;ACTG1;CTSB
KEGG_2021_Human	Pathogenic Escherichia coli infection	6/197	1.448148e-02	2.687118e-01	0	0	3.175204e+00	1.344662e+01	CYTH3;TUBB2B;TMED10;MYO10;MYO5A;ACTG1
KEGG_2021_Human	Mineral absorption	3/60	2.221560e-02	3.501585e-01	0	0	5.274646e+00	2.008037e+01	FTH1;MT1F;FTL
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	6/219	2.306433e-02	3.501585e-01	0	0	2.844054e+00	1.072057e+01	RB1;CDK2;TSPO;HLA-A;SLC25A4;MAD1L1
KEGG_2021_Human	Mitophagy	3/68	3.071466e-02	4.274458e-01	0	0	4.623585e+00	1.610401e+01	UBB;MITF;RAB7A
KEGG_2021_Human	Salmonella infection	6/249	3.949514e-02	5.073606e-01	0	0	2.489118e+00	8.043778e+00	CYTH3;TUBB2B;ANXA2;S100A10;RAB7A;ACTG1
KEGG_2021_Human	FoxO signaling pathway	4/131	4.268302e-02	5.091475e-01	0	0	3.161337e+00	9.970712e+00	CDK2;IRS2;FBXO32;SGK1
KEGG_2021_Human	Fluid shear stress and atherosclerosis	4/139	5.107698e-02	5.494192e-01	0	0	2.972789e+00	8.842328e+00	GSTO1;GSTP1;CYBA;ACTG1
KEGG_2021_Human	Epstein-Barr virus infection	5/202	5.263897e-02	5.494192e-01	0	0	2.551477e+00	7.512311e+00	RB1;CDK2;VIM;HLA-A;CD44
KEGG_2021_Human	Cellular senescence	4/156	7.168159e-02	5.665722e-01	0	0	2.638024e+00	6.952568e+00	RB1;CDK2;HLA-A;SLC25A4
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	3/97	7.349061e-02	5.665722e-01	0	0	3.192461e+00	8.334232e+00	MARCKSL1;MYO10;CFL1
KEGG_2021_Human	Prostate cancer	3/97	7.349061e-02	5.665722e-01	0	0	3.192461e+00	8.334232e+00	RB1;GSTP1;CDK2
KEGG_2021_Human	Glycosphingolipid biosynthesis	2/45	7.445847e-02	5.665722e-01	0	0	4.641062e+00	1.205522e+01	GCNT2;ST3GAL4
KEGG_2021_Human	Necroptosis	4/159	7.569945e-02	5.665722e-01	0	0	2.586570e+00	6.675897e+00	H2AJ;FTH1;SLC25A4;FTL
