Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-WYE-125132-3.33	21/166	2.138886e-17	5.264227e-13	0	0	1.590272e+01	6.104045e+02	VAT1;CIRBP;PLEKHA5;IRS2;SAT1;LYST;GPR137B;HEBP1;TUBB2B;GPNMB;NPC2;FTH1;PSAP;MXI1;TIMP2;RGS10;TPP1;CD59;CTSF;CD44;CTSB
LINCS_L1000_Chem_Pert_up	LJP006 BT20 24H-WYE-125132-1.11	19/148	5.766388e-16	6.919965e-12	0	0	1.600707e+01	5.616770e+02	VAT1;CIRBP;PLEKHA5;IRS2;SAT1;GPR137B;SDCBP;BACE2;TMEM59;LGALS1;FRZB;PSAP;ENPP2;MT1F;TIMP2;APOD;TPP1;CD59;GPM6B
LINCS_L1000_Chem_Pert_up	LJP007 A375 24H-vandetanib-10	19/151	8.434867e-16	6.919965e-12	0	0	1.564088e+01	5.428792e+02	VAT1;LGALS3BP;SERPINE2;MITF;WIPI1;EMP3;TYR;GPR137B;SDCBP;GPNMB;MLANA;QPCT;PSAP;MXI1;PIR;CAPN3;TPP1;SPTSSA;FDFT1
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-GSK-2126458-1.11	21/209	2.466284e-15	1.517504e-11	0	0	1.223856e+01	4.116570e+02	VAT1;CIRBP;IRS2;WIPI1;SAT1;SDCBP;GPNMB;NPC2;FEZ1;FTH1;MXI1;PSAP;TIMP2;MAGED2;APOD;CD59;TPP1;SGK1;CRYAB;CD99;SNCA
LINCS_L1000_Chem_Pert_up	LJP007 A375 24H-WZ-4002-10	18/144	5.606056e-15	2.759525e-11	0	0	1.544270e+01	5.067511e+02	VAT1;LGALS3BP;CSTB;SERPINE2;CYBA;SLC1A4;WIPI1;GPR137B;BACE2;GPNMB;MLANA;FTH1;QPCT;PIR;CAPN3;TPP1;SLC25A4;CTSB
LINCS_L1000_Chem_Pert_up	LJP008 HT29 24H-belinostat-1.11	15/93	2.321082e-14	9.521078e-11	0	0	2.050104e+01	6.436129e+02	VAT1;CRABP1;HSPB1;IRS2;WIPI1;SDCBP;TUBB2B;LGALS1;NPC2;MXI1;CD59;TPP1;VIM;GPM6B;CTSB
LINCS_L1000_Chem_Pert_up	LJP006 HCC515 24H-AZD-8055-10	19/188	5.008972e-14	1.761155e-10	0	0	1.219357e+01	3.734275e+02	VAT1;ASAH1;STX7;CIRBP;PLEKHA5;SAT1;GPR137B;SDCBP;GPNMB;NPC2;PSAP;MXI1;TIMP2;ATP6V1B2;RGS10;TPP1;MAGED2;SGK1;CTSB
LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-GDC-0941-10	16/123	1.012040e-13	2.892978e-10	0	0	1.600406e+01	4.788678e+02	VAT1;LGALS3BP;ASAH1;MCOLN3;SERPINE2;IRS2;SAT1;GPR137B;SDCBP;GPNMB;NPC2;MXI1;CAPN3;APOD;TPP1;CTSB
LINCS_L1000_Chem_Pert_up	LJP006 BT20 24H-WYE-125132-10	18/170	1.057891e-13	2.892978e-10	0	0	1.278427e+01	3.819598e+02	VAT1;ANXA5;PLEKHA5;EMP1;IRS2;WIPI1;SLC3A2;SAT1;INPP4B;BACE2;TMEM59;SLCO4A1;MXI1;TIMP2;APOD;TPP1;GPM6B;CTSB
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 24H-NVP-BEZ235-10	16/125	1.309514e-13	3.222976e-10	0	0	1.570882e+01	4.659855e+02	VAT1;CIRBP;WIPI1;SAT1;GPR137B;SDCBP;BACE2;MLPH;GPNMB;FTH1;QPCT;RGS10;CD59;VIM;CD99;S100A10
