Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Proteoglycans in cancer,12/205,1.1047336162674112e-06,0.00015261040449584794,0,0,6.484511079263587,88.94094651563296,COL1A1;CD63;COL1A2;LUM;SDC2;MMP2;TWIST2;FN1;GPC3;TIMP3;DCN;FGFR1
KEGG_2021_Human,Complement and coagulation cascades,8/85,2.164686588593588e-06,0.00015261040449584794,0,0,10.672619047619047,139.2054779808665,CFD;C3;C1S;CFH;F10;C1R;SERPING1;CLU
KEGG_2021_Human,Protein digestion and absorption,7/103,7.930347376917558e-05,0.0037272632671512,0,0,7.444300518134715,70.2907874444725,COL1A1;COL15A1;COL3A1;COL1A2;COL6A2;COL6A1;COL6A3
KEGG_2021_Human,ECM-receptor interaction,6/88,0.00025447783068659283,0.0089703435317023,0,0,7.437012823736483,61.55092569534927,COL1A1;COL1A2;COL6A2;COL6A1;FN1;COL6A3
KEGG_2021_Human,Pertussis,5/76,0.0009887099209859827,0.0278816197718047,0,0,7.124954857349223,49.29834337305474,C3;C1S;C1R;SERPING1;FOS
KEGG_2021_Human,Lysosome,6/128,0.0018327435570058,0.0430694735896363,0,0,4.988507689707622,31.43728225274594,CD63;LAPTM4A;NPC2;CTSK;PSAP;CTSF
KEGG_2021_Human,Staphylococcus aureus infection,5/95,0.0026623763793661,0.0468658824272079,0,0,5.615384615384615,33.29101085304574,CFD;C3;C1S;CFH;C1R
KEGG_2021_Human,Mineral absorption,4/60,0.0030565414874588,0.0468658824272079,0,0,7.19533527696793,41.66438194796197,FTH1;MT1M;CYBRD1;FTL
KEGG_2021_Human,PI3K-Akt signaling pathway,10/354,0.0030812333225475,0.0468658824272079,0,0,2.976744186046512,17.21280099050731,COL1A1;PDGFRA;NTRK2;FGF7;COL1A2;COL6A2;COL6A1;FN1;COL6A3;FGFR1
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,5/100,0.0033238214487381,0.0468658824272079,0,0,5.318488529014845,30.350700013257832,COL1A1;COL3A1;COL1A2;MMP2;FN1
KEGG_2021_Human,Focal adhesion,7/201,0.004179357488742,0.0535717641738752,0,0,3.665455905133273,20.07789303733007,COL1A1;PDGFRA;COL1A2;COL6A2;COL6A1;FN1;COL6A3
