Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-WZ-4-145-3.33	30/130	1.176501e-32	2.880427e-28	0	0	3.476471e+01	2.555907e+03	CFD;LGALS3BP;ECM1;C1S;ADH1B;C1R;FHL1;FBLN1;CLU;FSTL1;LOXL1;C3;EFEMP1;CTSK;TIMP2;IGFBP6;RUNX1T1;GSN;SERPINF1;RARRES2;TSC22D3;PDGFRL;DCN;ASPN;MFAP5;MFAP4;VCAN;LOX;S100A4;TCF4
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-alvocidib-3.33	33/215	1.139305e-29	1.394680e-25	0	0	2.130006e+01	1.419533e+03	IFITM3;CFD;LGALS3BP;IFITM2;CFH;ADH1B;HTRA1;DPT;FBLN1;PTN;LTBP1;CTSK;TIMP3;PDGFRA;GSN;SERPINF1;RARRES2;EPHX1;PCOLCE;SOD3;DCN;ASPN;COL3A1;COL1A2;TTC3;COL6A1;CDH11;SSPN;SERPING1;ANGPTL2;COL6A3;TCF4;SPRY1
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-CGP-60474-3.33	33/220	2.484664e-29	2.027734e-25	0	0	2.072526e+01	1.365065e+03	IFITM3;CFD;ADH1B;HTRA1;DPT;FBLN1;PTN;LTBP1;PLD3;C3;MDK;CTSK;TIMP3;APOD;APOE;TIMP1;PDGFRA;SERPINF1;RARRES2;EPHX1;PCOLCE;SOD3;DCN;ASPN;COL3A1;COL1A2;COL6A2;TTC3;COL6A1;SSPN;SERPING1;ANGPTL2;COL6A3
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-BMS-387032-10	33/236	2.645956e-28	1.619523e-24	0	0	1.907616e+01	1.211324e+03	IFITM3;CFD;LGALS3BP;IFITM2;CFH;ADH1B;GLT8D2;PTN;LTBP1;PLD3;C3;MDK;CTSK;APOE;PDGFRA;NDFIP1;GSN;SERPINF1;RARRES2;EPHX1;PCOLCE;SOD3;ASPN;COL3A1;COL1A2;COL6A2;TTC3;COL6A1;SSPN;SERPING1;ANGPTL2;COL6A3;TCF4
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-mitoxantrone-3.33	31/207	1.462601e-27	7.018669e-24	0	0	2.045266e+01	1.263761e+03	CFD;COL15A1;CFH;ADH1B;HTRA1;DPT;FBLN1;THY1;PTN;LTBP1;CTSK;TIMP3;PDGFRA;SERPINF1;RARRES2;EPHX1;PCOLCE;DCN;ASPN;COL3A1;COL1A2;COL6A2;TTC3;COL6A1;CDH11;SSPN;SERPING1;ANGPTL2;COL6A3;TCF4;SPRY1
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-GSK-2126458-1.11	31/209	1.984945e-27	7.018669e-24	0	0	2.022080e+01	1.243260e+03	CFD;CFH;C1S;ADH1B;C1R;FHL1;FBLN1;LTBP1;LGALS3;EFEMP1;FTH1;CTSK;PSAP;TIMP2;APOD;CD99;GSN;GPX4;SERPINF1;TSC22D3;CIRBP;ABCA8;DCN;MFAP5;VCAN;DDAH2;NPC2;ANGPTL2;TXNIP;MFGE8;ITM2B
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-BMS-387032-10	28/154	2.083515e-27	7.018669e-24	0	0	2.541860e+01	1.561611e+03	CFD;ECM1;COL15A1;ADH1B;SDC2;FHL1;THY1;PTN;LTBP1;LGALS3;MDK;CTSK;TIMP3;IGFBP7;CD99;PDGFRA;IGFBP5;SERPINF1;EPHX1;CYBA;ASPN;COL1A1;DAB2;COL1A2;COL6A1;TTC3;ANGPTL2;TCF4
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-AT-7519-1.11	29/172	2.293402e-27	7.018669e-24	0	0	2.331219e+01	1.429964e+03	ECM1;C1S;SDC2;FHL1;DPT;PTN;CXCL14;LGALS3;MDK;CTSK;TIMP3;IGFBP7;APOE;CD99;PDGFRA;OSR2;GSN;IGFBP5;SERPINF1;EPHX1;ASPN;COL1A1;COL6A1;SSPN;TXNIP;ANGPTL2;TCF4;SPRY1;ITM2C
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-CGP-60474-0.37	31/211	2.684912e-27	7.303854e-24	0	0	1.999408e+01	1.223281e+03	CFD;LGALS3BP;ADH1B;DPT;FBLN1;LTBP1;MDK;CTSK;TIMP3;APOD;PTGDS;PDGFRA;GSN;SERPINF1;RARRES2;EPHX1;PCOLCE;FOS;DCN;ASPN;COL3A1;COL1A2;COL6A2;TTC3;COL6A1;CDH11;SSPN;SERPING1;ANGPTL2;COL6A3;SPRY1
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-alvocidib-1.11	31/218	7.535912e-27	1.845017e-23	0	0	1.923877e+01	1.157215e+03	IFITM3;CFD;IFITM2;ADH1B;HTRA1;DPT;PTN;LTBP1;PLD3;C3;CTSK;TIMP3;APOE;TIMP1;PDGFRA;GSN;SERPINF1;RARRES2;EPHX1;DCN;ASPN;COL3A1;COL1A2;COL6A2;COL6A1;CDH11;SSPN;SERPING1;ANGPTL2;COL6A3;SPRY1
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-gefitinib-0.37	26/134	2.782460e-26	6.192996e-23	0	0	2.724521e+01	1.603214e+03	LGALS3BP;SPARC;CFH;C1S;C1R;FBLN1;CLU;CXCL14;FSTL1;FBLN5;EFEMP1;IGFBP7;PTGDS;RABAC1;GSN;LUM;TSC22D3;EPHX1;BGN;DCN;COL1A1;RCN1;COL3A1;CXCL12;SERPING1;TCF4
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-AZD-5438-10	30/210	4.601727e-26	9.388673e-23	0	0	1.923529e+01	1.122202e+03	CFD;ADH1B;HTRA1;DPT;PTN;LTBP1;C3;CTSK;TIMP3;APOE;TIMP1;RUNX1T1;PDGFRA;IGFBP5;SERPINF1;RARRES2;EPHX1;PCOLCE;DCN;ASPN;COL3A1;COL1A2;COL6A2;COL6A1;SSPN;SERPING1;ANGPTL2;COL6A3;TCF4;SPRY1
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-alvocidib-10	30/212	6.145529e-26	1.157392e-22	0	0	1.902198e+01	1.104254e+03	IFITM3;CFD;ADH1B;HTRA1;DPT;THY1;PTN;LTBP1;PLD3;C3;MDK;CTSK;TIMP3;APOE;PDGFRA;SERPINF1;RARRES2;EPHX1;PCOLCE;ASPN;MFAP5;COL3A1;COL1A2;COL6A2;COL6A1;SSPN;SERPING1;ANGPTL2;COL6A3;SPRY1
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-CGP-60474-10	26/148	4.253444e-25	7.438362e-22	0	0	2.410156e+01	1.352505e+03	SDC2;FHL1;THY1;PTN;CLU;LTBP1;LGALS3;EFEMP2;TIMP3;CD99;PDGFRA;IGFBP5;FN1;CYBA;ASPN;DAB2;COL1A2;LOX;COL6A1;CDH11;TTC3;TXNIP;ANGPTL2;TCF4;PPIB;PPIC
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-CGP-60474-0.37	27/167	5.110315e-25	8.341057e-22	0	0	2.191660e+01	1.225869e+03	CFD;ECM1;ADH1B;SDC2;FHL1;PTN;LTBP1;PLD3;LGALS3;TIMP3;IGFBP7;APOE;PDGFRA;GSN;IGFBP5;SERPINF1;EPHX1;CYBA;ASPN;MFAP5;DAB2;COL6A1;TTC3;ANGPTL2;S100A4;TCF4;ITM2C
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-AZD-8055-3.33	25/141	2.858485e-24	4.272086e-21	0	0	2.424138e+01	1.314168e+03	CFD;SRPX;LRP1;ADH1B;FHL1;FBLN1;LTBP1;LOXL1;LGALS3;CTSK;TIMP2;TIMP3;APOD;PDGFRA;GSN;GPX4;TSC22D3;ANXA5;CIRBP;DCN;VCAN;DDAH2;COL6A1;TXNIP;ITGBL1
LINCS_L1000_Chem_Pert_up	LJP006 LNCAP 24H-CGP-60474-10	26/159	2.966363e-24	4.272086e-21	0	0	2.209584e+01	1.197036e+03	LGALS3BP;ECM1;ADH1B;MT1M;GLT8D2;PTN;LGALS3;TIMP3;IGFBP7;RABAC1;PDGFRA;IGFBP5;SERPINF1;TMEM176B;EPHX1;CYBRD1;CYBA;ASPN;COL1A1;DAB2;COL3A1;COL1A2;FXYD1;CDH11;SERPING1;COL6A3
LINCS_L1000_Chem_Pert_up	LJP005 MCF10A 24H-pelitinib-0.04	24/126	4.015107e-24	5.461215e-21	0	0	2.633422e+01	1.418677e+03	CFD;LGALS3BP;SRPX;GSN;IGFBP5;C1S;C1R;LUM;SERPINF1;TSC22D3;EPHX1;FBLN1;PTN;CLU;LTBP1;DCN;ASPN;C3;COL1A1;RCN1;COL3A1;COL1A2;PSAP;RUNX1T1
LINCS_L1000_Chem_Pert_up	LJP005 HA1E 24H-CGP-60474-1.11	25/145	5.942291e-24	7.657111e-21	0	0	2.342857e+01	1.252959e+03	CFD;ADH1B;FHL1;FBLN1;PTN;CLU;LTBP1;C3;LGALS3;EFEMP1;CTSK;TIMP3;PTGDS;GSN;SERPINF1;RARRES2;EPHX1;ASPN;COL3A1;COL1A2;COL6A1;TTC3;SERPING1;TXNIP;COL6A3
LINCS_L1000_Chem_Pert_up	LJP005 HS578T 24H-WZ-3105-0.37	25/146	7.109446e-24	8.703029e-21	0	0	2.323377e+01	1.238374e+03	CFD;IFITM2;ADH1B;SDC2;FHL1;FBLN1;PTN;CLU;LTBP1;FBLN5;C3;EFEMP1;TIMP3;PTGDS;SERPINF1;CYBRD1;CYBA;ABCA8;DCN;ASPN;COL1A1;MFAP5;COL6A1;TXNIP;COL6A3
LINCS_L1000_Chem_Pert_up	LJP007 MCF7 24H-dinaciclib-0.12	26/166	9.437951e-24	1.100330e-20	0	0	2.098358e+01	1.112493e+03	IFITM3;CFD;SRPX;ECM1;IFITM2;SPARC;ADH1B;MT1M;FBLN1;FSTL1;FTH1;TSPAN4;NDN;TIMP3;IGFBP7;RABAC1;ANXA1;GSN;EPHX1;FN1;CYBRD1;FOS;ASPN;MFAP5;VCAN;SERPING1
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-CGP-60474-10	27/187	1.175687e-23	1.308380e-20	0	0	1.915751e+01	1.011471e+03	CFD;CFH;C1S;ADH1B;HTRA1;GLT8D2;PTN;LTBP1;C3;CTSK;APOE;PDGFRA;SERPINF1;EPHX1;PCOLCE;DCN;ASPN;COL3A1;COL1A2;COL6A2;COL6A1;SSPN;SERPING1;COL6A3;ANGPTL2;TCF4;SPRY1
LINCS_L1000_Chem_Pert_up	LJP005 A375 24H-CGP-60474-3.33	26/174	3.314814e-23	3.528548e-20	0	0	1.984126e+01	1.027004e+03	CFD;ADH1B;SDC2;MT1M;FBLN1;THY1;CLU;LTBP1;C3;CALD1;PDGFRA;IGFBP5;SERPINF1;RARRES2;EPHX1;FOS;ASPN;COL3A1;COL1A2;COL6A2;COL6A1;TTC3;SERPING1;COL6A3;ANGPTL2;TCF4
LINCS_L1000_Chem_Pert_up	LJP006 MDAMB231 24H-CGP-60474-10	21/93	6.770696e-23	6.906956e-20	0	0	3.214525e+01	1.640914e+03	LGALS3BP;CFD;COL15A1;CFH;C1S;ADH1B;C1R;SERPINF1;SDC2;RARRES2;HTRA1;FBLN1;PTN;LTBP1;ASPN;MFAP4;COL3A1;SERPING1;ANGPTL2;PTGDS;ITM2C
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-AT-7519-10	28/222	7.620771e-23	7.463173e-20	0	0	1.645193e+01	8.378734e+02	IFITM3;CFD;ADH1B;HTRA1;GLT8D2;DPT;FBLN1;PTN;LTBP1;PLD3;C3;CTSK;TIMP3;PDGFRA;SERPINF1;RARRES2;EPHX1;PCOLCE;FOS;ASPN;COL3A1;COL1A2;COL6A2;COL6A1;SSPN;SERPING1;ANGPTL2;COL6A3
LINCS_L1000_Chem_Pert_up	LJP005 HCC515 24H-WZ-3105-10	25/161	8.945159e-23	8.423243e-20	0	0	2.065546e+01	1.048644e+03	ECM1;SPARC;ADH1B;SDC2;FHL1;THY1;PTN;CLU;LGALS3;TIMP3;IGFBP7;APOD;GSN;SERPINF1;TSC22D3;TMEM176B;EPHX1;BGN;FOS;ASPN;COL3A1;NPC2;COL6A2;ANGPTL2;TCF4
LINCS_L1000_Chem_Pert_up	LJP005 HT29 24H-CGP-60474-3.33	24/143	9.735041e-23	8.827518e-20	0	0	2.255271e+01	1.143055e+03	CFD;PDGFRA;ECM1;ADH1B;SERPINF1;SDC2;MT1M;EPHX1;FHL1;CYBRD1;FBLN1;THY1;FOS;CLU;LTBP1;ASPN;MFAP5;EFEMP1;LOX;CALD1;TTC3;SERPING1;TIMP3;IGFBP7
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-geldanamycin-1.11	25/164	1.436993e-22	1.222481e-19	0	0	2.020658e+01	1.016276e+03	CFD;LGALS3BP;CFH;SDC2;FBLN1;PTN;CLU;CXCL14;LTBP1;PLD3;EFEMP1;FTH1;CTSK;TIMP3;APOD;RUNX1T1;GSN;SERPINF1;TSC22D3;DCN;DAB2;RCN1;TXNIP;ANGPTL2;S100A4
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-alvocidib-0.12	27/205	1.448024e-22	1.222481e-19	0	0	1.720446e+01	8.651548e+02	CFD;IFITM2;ADH1B;HTRA1;DPT;FBLN1;PTN;LTBP1;CTSK;TIMP3;APOE;PDGFRA;SERPINF1;RARRES2;EPHX1;PCOLCE;ASPN;COL3A1;COL1A2;COL6A2;COL6A1;CDH11;SSPN;SERPING1;ANGPTL2;COL6A3;SPRY1
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-GSK-2126458-0.37	26/185	1.680991e-22	1.371857e-19	0	0	1.845825e+01	9.254504e+02	CFD;NNMT;CFH;C1S;ADH1B;C1R;MT1M;FHL1;FBLN2;LTBP1;CTSK;PSAP;TIMP2;APOD;GSN;GPX4;SERPINF1;TSC22D3;CIRBP;ABCA8;DCN;MFAP5;VCAN;DDAH2;TXNIP;ANGPTL2
LINCS_L1000_Chem_Pert_up	LJP005 A549 24H-CGP-60474-3.33	28/229	1.813764e-22	1.432464e-19	0	0	1.587331e+01	7.946411e+02	IFITM3;LGALS3BP;ECM1;IFITM2;ADH1B;GLT8D2;FBLN1;THY1;PTN;CLU;LTBP1;FBLN5;C3;TIMP3;IGFBP7;RUNX1T1;PDGFRA;GSN;SERPINF1;TMEM176B;RARRES2;TMEM176A;ASPN;COL3A1;COL1A2;LOX;COL6A1;SERPING1
LINCS_L1000_Chem_Pert_up	LJP005 MCF10A 24H-NVP-AUY922-1.11	26/187	2.231621e-22	1.707399e-19	0	0	1.822710e+01	9.086965e+02	CFD;FBLN1;PTN;CLU;CXCL14;FBLN2;SGCE;LGALS3;EFEMP2;EFEMP1;FTH1;PSAP;APOD;RUNX1T1;GSN;SERPINF1;TSC22D3;ABCA8;DCN;MFAP5;DAB2;RCN1;COL1A2;MGP;S100A4;FGFR1
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-PF-562271-10	27/213	4.082198e-22	3.028620e-19	0	0	1.645777e+01	8.105489e+02	IFITM3;CFD;ECM1;HTRA1;GLT8D2;CLU;LTBP1;PLD3;CTSK;TIMP3;PDGFRA;GSN;IGFBP5;SERPINF1;EPHX1;FOS;ASPN;COL3A1;COL1A2;COL6A2;TTC3;COL6A1;CDH11;SSPN;SERPING1;ANGPTL2;COL6A3
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-saracatinib-10	24/152	4.434474e-22	3.193213e-19	0	0	2.095739e+01	1.030422e+03	CFD;LGALS3BP;OSR2;IGFBP5;C1S;ADH1B;C1R;SERPINF1;TSC22D3;EPHX1;FBLN1;CLU;CXCL14;DCN;COL3A1;EFEMP1;CTSK;PSAP;MGP;ARL6IP5;SERPING1;S100A4;PTGDS;RUNX1T1
LINCS_L1000_Chem_Pert_up	LJP005 HS578T 24H-WZ-3105-1.11	22/117	4.614963e-22	3.228233e-19	0	0	2.563631e+01	1.259450e+03	IFITM3;CFD;IFITM2;GSN;C1S;ADH1B;SERPINF1;FHL1;CYBA;FBLN1;ABCA8;CLU;LTBP1;ASPN;C3;CST3;MFAP5;EFEMP1;NPC2;ITGBL1;TIMP3;PTGDS
LINCS_L1000_Chem_Pert_up	LJP005 HA1E 24H-PF-431396-10	26/193	5.116417e-22	3.479590e-19	0	0	1.756687e+01	8.612054e+02	CFD;ECM1;ADH1B;FBLN1;THY1;PTN;CLU;LTBP1;LGALS3;CTSK;TIMP3;PDGFRA;GSN;SERPINF1;CLEC11A;EPHX1;ASPN;COL3A1;COL1A2;TTC3;COL6A1;CDH11;SERPING1;TXNIP;ANGPTL2;COL6A3
LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-CGP-60474-10	22/118	5.624124e-22	3.721498e-19	0	0	2.536798e+01	1.241250e+03	PDGFRA;GSN;ADH1B;SERPINF1;RARRES2;CLEC11A;EPHX1;FHL1;FOS;CLU;CXCL12;CTSK;COL6A2;PSAP;COL6A1;TTC3;SERPING1;COL6A3;ANGPTL2;IGFBP7;CD99;ITM2C
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-geldanamycin-0.04	23/139	1.104767e-21	7.117900e-19	0	0	2.205007e+01	1.064018e+03	CFD;LGALS3BP;OSR2;GSN;SERPINF1;TSC22D3;EPHX1;FBLN1;PTN;CLU;FBLN2;PLD3;DCN;LGALS3;DAB2;RCN1;FTH1;PSAP;ARL6IP5;TXNIP;ANGPTL2;S100A4;APOD
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-dasatinib-10	22/123	1.469792e-21	9.054042e-19	0	0	2.410602e+01	1.156346e+03	CFD;LGALS3BP;PDGFRA;SRPX;COL15A1;GSN;IGFBP5;C1S;C1R;SERPINF1;TSC22D3;EPHX1;FBLN1;PTN;DCN;MFAP5;LGALS3;TXNIP;ANGPTL2;S100A4;APOD;RUNX1T1
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-BMS-387032-3.33	26/201	1.479237e-21	9.054042e-19	0	0	1.675698e+01	8.037110e+02	IFITM3;LGALS3BP;IFITM2;ADH1B;GLT8D2;PTN;LTBP1;C3;MDK;CTSK;TIMP3;APOE;PDGFRA;SERPINF1;RARRES2;EPHX1;PCOLCE;FOS;ASPN;COL3A1;COL1A2;COL6A1;SSPN;SERPING1;ANGPTL2;COL6A3
LINCS_L1000_Chem_Pert_up	LJP005 HS578T 24H-mitoxantrone-3.33	23/141	1.552823e-21	9.272626e-19	0	0	2.167414e+01	1.038499e+03	IFITM3;CFD;GSN;IGFBP5;CFH;ADH1B;SERPINF1;RARRES2;EPHX1;FHL1;CYBA;FBLN1;EMP3;CLU;LTBP1;ASPN;C3;MFAP5;CXCL12;SERPING1;TIMP3;PTGDS;ITM2C
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-CGP-60474-3.33	24/161	1.828777e-21	1.066046e-18	0	0	1.957167e+01	9.345595e+02	CFD;PDGFRA;ECM1;COL15A1;GSN;IGFBP5;SERPINF1;SDC2;FHL1;GLT8D2;CYBA;THY1;PTN;LTBP1;ASPN;MFAP5;LGALS3;COL1A2;MDK;COL6A1;TIMP3;ANGPTL2;TCF4;APOE
LINCS_L1000_Chem_Pert_up	LJP005 HCC515 24H-WZ-3105-1.11	24/162	2.128597e-21	1.183651e-18	0	0	1.942885e+01	9.247906e+02	ECM1;SPARC;ADH1B;SERPINF1;SDC2;EPHX1;FHL1;FN1;THY1;FOS;CLU;PLD3;ASPN;LGALS3;COL3A1;MDK;COL6A2;PSAP;COL6A1;TTC3;TIMP3;ANGPTL2;IGFBP7;TCF4
LINCS_L1000_Chem_Pert_up	LJP007 HCC515 24H-dinaciclib-0.04	23/143	2.170648e-21	1.183651e-18	0	0	2.131073e+01	1.013949e+03	ECM1;GSN;EPHX1;FHL1;FN1;CYBA;FBLN1;THY1;FOS;CLU;ASPN;COL1A1;MFAP5;TMEM59;CXCL12;LOX;COL6A1;GPC3;SERPING1;TIMP3;S100A4;APOD;TCF4
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-alvocidib-0.37	26/204	2.175562e-21	1.183651e-18	0	0	1.647204e+01	7.836902e+02	IFITM3;CFD;ADH1B;HTRA1;DPT;FBLN1;PTN;LTBP1;CTSK;TIMP3;APOE;PDGFRA;GSN;SERPINF1;RARRES2;EPHX1;ASPN;COL3A1;COL1A2;CDH11;SSPN;SERPING1;ANGPTL2;COL6A3;TXNIP;SPRY1
LINCS_L1000_Chem_Pert_up	LJP008 A549 24H-CGP-60474-3.33	21/113	5.413262e-21	2.881150e-18	0	0	2.513165e+01	1.172779e+03	IFITM3;PDGFRA;ECM1;IGFBP5;ADH1B;SERPINF1;SDC2;FN1;CYBRD1;FBLN1;CLU;LTBP1;ASPN;COL3A1;FTH1;COL6A1;TTC3;GPC3;TIMP3;ANGPTL2;SPRY1
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-lapatinib-1.11	20/98	6.591940e-21	3.399538e-18	0	0	2.809402e+01	1.305485e+03	CFD;C1S;C1R;LUM;FHL1;FBLN1;CLU;CXCL14;FBLN5;DCN;COL1A1;MFAP5;COL3A1;EFEMP1;COL1A2;CXCL12;CALD1;FTH1;PTGDS;S100A10
LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-PD-0325901-3.33	26/213	6.664945e-21	3.399538e-18	0	0	1.567208e+01	7.280843e+02	CFD;C1S;C1R;PTN;C3;EFEMP2;EFEMP1;MDK;FTH1;ARL6IP5;APOD;CTSF;RABAC1;RUNX1T1;OSR2;GSN;IGFBP5;SERPINF1;RARRES2;EPHX1;CIRBP;DCN;MGP;SSPN;TXNIP;PPIC
LINCS_L1000_Chem_Pert_up	LJP005 MDAMB231 24H-AS-601245-10	22/132	7.434047e-21	3.714444e-18	0	0	2.212360e+01	1.025389e+03	IGFBP5;SERPINF1;SDC2;RARRES2;FHL1;CYBA;THY1;CLU;DCN;ASPN;COL1A1;MFAP5;EFEMP2;COL3A1;LOX;FTH1;COL6A2;GPC3;SERPING1;TIMP3;COL6A3;TCF4
LINCS_L1000_Chem_Pert_up	LJP005 HCC515 24H-WZ-3105-0.37	25/192	7.822588e-21	3.755302e-18	0	0	1.679470e+01	7.775486e+02	CFD;SPARC;THY1;CLU;CST3;LGALS3;LGALS1;PSAP;TIMP3;IGFBP7;APOD;GSN;SERPINF1;TSC22D3;EPHX1;FN1;CYBA;EMP3;FOS;ASPN;MFAP5;NPC2;COL6A2;COL6A3;TCF4
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-BMS-345541-10	25/192	7.822588e-21	3.755302e-18	0	0	1.679470e+01	7.775486e+02	IFITM3;CFD;ADH1B;SDC2;GLT8D2;DPT;LTBP1;C3;CTSK;TIMP3;APOE;PDGFRA;SERPINF1;RARRES2;EPHX1;FOS;ASPN;COL3A1;COL1A2;COL6A2;COL6A1;SSPN;SERPING1;COL6A3;ANGPTL2
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-GSK-2126458-3.33	25/195	1.153505e-20	5.431012e-18	0	0	1.649580e+01	7.573039e+02	CFD;NNMT;C1S;ADH1B;C1R;FHL1;LGALS3;FTH1;CTSK;TIMP2;APOD;CD99;GSN;GPX4;SERPINF1;TSC22D3;CIRBP;ABCA8;DCN;MFAP5;DDAH2;NPC2;TXNIP;ITGBL1;ANGPTL2
