Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_down	LJP006 HME1 24H-XMD-1150-10	26/151	7.340847e-25	1.045168e-20	0	0	2.351954e+01	1.307008e+03	SPARC;NNMT;CFH;FHL1;HSPB1;FSTL1;LGALS1;IFI16;ARHGDIB;SERPINH1;IGFBP7;APOD;TIMP1;ANXA1;IGFBP4;FN1;EMP1;PCOLCE;EMP3;COL1A1;COL3A1;COL1A2;COL6A2;COL6A1;SPARCL1;COL6A3
LINCS_L1000_Chem_Pert_down	LJP006 HME1 24H-QL-XII-47-1.11	26/152	8.781084e-25	1.045168e-20	0	0	2.333169e+01	1.292390e+03	SPARC;NNMT;CFH;GYPC;FHL1;HSPB1;AEBP1;AQP1;CST3;IFI16;ARHGDIB;TIMP3;IGFBP7;SRGN;HSPA8;IGFBP4;LUM;TSC22D3;DCN;COL1A1;COL3A1;COL1A2;CXCL12;MGP;COL6A3;CALR
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-A443654-3.33	23/128	1.527233e-22	9.993785e-19	0	0	2.437369e+01	1.224374e+03	PPP1R15A;XBP1;CDKN1A;NRN1;BTG1;GADD45B;DUSP1;ZFAND5;ARID5B;TNFAIP3;SLC2A3;ADM;KLF4;ETS2;HERPUD1;NFKBIA;DNAJB1;ZFP36;KLF6;JUNB;IER2;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-BMS-387032-1.11	25/165	1.679275e-22	9.993785e-19	0	0	2.006122e+01	1.005840e+03	NRN1;BTG1;ZFAND5;TNFAIP3;SLC2A3;ADM;ETS2;HERPUD1;DNAJB1;ZFP36;JUNB;IER2;MCL1;SRGN;XBP1;SERPINB2;GADD45B;ARID5B;EMP1;KLF4;NR4A2;NFKBIA;KLF6;ID2;ID3
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-BMS-387032-1.11	24/156	8.420236e-22	4.008875e-18	0	0	2.031818e+01	9.859648e+02	SRGN;BTG1;SERPINB2;GADD45B;DUSP1;ZFAND5;TNFAIP3;EMP1;ADM;KLF4;ETS2;ICAM1;ZFP36L1;NR4A2;NFKBIA;DNAJB1;ZFP36;KLF6;NAMPT;LMNA;JUNB;SQSTM1;IER2;MCL1
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-A443654-10	21/114	6.578766e-21	2.288429e-17	0	0	2.486015e+01	1.155262e+03	BTG1;GADD45B;DUSP1;ZFAND5;ARID5B;SLC2A3;ADM;KLF4;ETS2;HERPUD1;NFKBIA;DNAJB1;ZFP36;KLF6;ID2;IRF1;ID3;JUNB;IER2;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-CGP-60474-10	23/150	6.729258e-21	2.288429e-17	0	0	2.012896e+01	9.349466e+02	PPP1R15A;MYLIP;XBP1;NRN1;BTG1;SERPINB2;GADD45B;DUSP1;ZFAND5;ARID5B;SLC2A3;ADM;KLF4;ETS2;HERPUD1;NFKBIA;DNAJB1;KLF6;ID2;ID3;JUNB;IER2;MCL1
LINCS_L1000_Chem_Pert_down	LJP005 HS578T 24H-LDN-193189-10	22/141	3.327947e-20	8.802421e-17	0	0	2.044103e+01	9.167670e+02	HSP90AA1;SPARC;CD81;IGFBP4;HSPB1;FSTL1;ACTB;RHOA;COL1A1;COL3A1;COL1A2;CXCL12;TUBA1A;COL6A2;PSAP;COL6A1;PMP22;COL6A3;IGFBP7;RAC1;CD99;ATF4
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-CGP-60474-3.33	22/141	3.327947e-20	8.802421e-17	0	0	2.044103e+01	9.167670e+02	HSPA8;XBP1;BTG1;GADD45B;DUSP1;TNFAIP3;EMP1;ADM;KLF4;CRIP1;ICAM1;HERPUD1;NFKBIA;LGALS3;DNAJB1;ZFP36;KLF6;LGALS1;JUNB;IER2;MCL1;HSPA1A
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-PF-562271-10	22/142	3.904412e-20	8.861680e-17	0	0	2.026966e+01	9.058430e+02	SRGN;PPP1R15A;HSPA8;XBP1;BTG1;GADD45B;DUSP1;ZFAND5;ARID5B;ADM;KLF4;ETS2;ZFP36L1;NFKBIA;DNAJB1;ZFP36;ID2;ID3;JUNB;IER2;MCL1;HSPA1A
