Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Antigen processing and presentation,15/78,1.4791655363722876e-15,3.283747490746479e-13,0,0,25.401544401544403,867.3941137803947,CD74;HSPA8;HSP90AA1;HSPA5;HLA-B;HLA-C;HLA-A;HLA-E;HLA-DPB1;HLA-DRA;CALR;B2M;HLA-DRB1;HSPA1B;HSPA1A
KEGG_2021_Human,Epstein-Barr virus infection,18/202,2.0796017474392402e-12,2.3083579396575567e-10,0,0,10.543717152412803,283.61381032914454,CDKN1A;GADD45B;HLA-B;HLA-C;TNFAIP3;ISG15;HLA-A;HLA-E;ICAM1;NFKBIA;HLA-DPB1;HLA-DRA;VIM;CALR;RAC1;B2M;HLA-DRB1;CD44
KEGG_2021_Human,Viral myocarditis,11/60,1.6952260574811452e-11,1.2544672825360472e-09,0,0,23.459777561818377,581.8170268063571,HLA-B;HLA-DPB1;HLA-C;HLA-DRA;RAC1;HLA-A;ACTB;CD55;HLA-DRB1;ICAM1;HLA-E
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,16/193,1.0857243314159143e-10,6.025770039358325e-09,0,0,9.640383198231392,221.18513045109148,CDKN1A;HLA-B;HLA-C;HLA-A;FOS;GNG11;ICAM1;HLA-E;NFKBIA;ZFP36;CLEC2B;UBB;UBC;RAC1;CALM1;CALM2
KEGG_2021_Human,Phagosome,14/152,4.111028772733583e-10,1.825296775093711e-08,0,0,10.724170172978027,231.7726706386129,C1R;HLA-B;HLA-C;HLA-A;TUBB4B;ACTB;HLA-E;TUBA1B;TUBA1A;HLA-DPB1;HLA-DRA;CALR;RAC1;HLA-DRB1
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,16/219,7.065787405082502e-10,2.614341339880526e-08,0,0,8.394517027200685,176.8773968827678,CDKN1A;HLA-B;HLA-C;HLA-A;FOS;ETS2;HLA-E;ICAM1;NFKBIA;ZFP36;HLA-DPB1;HLA-DRA;CALR;B2M;HLA-DRB1;ATF4
KEGG_2021_Human,Lipid and atherosclerosis,15/215,4.609641969632552e-09,1.4619150246548953e-07,0,0,7.945945945945946,152.52335135571727,HSPA8;XBP1;HSP90AA1;HSPA5;FOS;RHOA;ICAM1;RAP1B;NFKBIA;RAC1;CALM1;CALM2;HSPA1B;HSPA1A;ATF4
KEGG_2021_Human,Human cytomegalovirus infection,15/225,8.546213683631065e-09,2.3029766016721042e-07,0,0,7.563706563706564,140.51685758634582,CDKN1A;HLA-B;HLA-C;HLA-A;GNG11;RHOA;HLA-E;NFKBIA;CXCL12;CALR;RAC1;CALM1;CALM2;B2M;ATF4
KEGG_2021_Human,Type I diabetes mellitus,8/43,9.336391628400422e-09,2.3029766016721042e-07,0,0,23.529761904761905,435.0499090286752,HLA-B;HLA-DPB1;HLA-C;CPE;HLA-DRA;HLA-A;HLA-DRB1;HLA-E
KEGG_2021_Human,Proteoglycans in cancer,14/205,2.0076776554844627e-08,4.457044395175507e-07,0,0,7.727467207115915,136.95932665166114,CD63;CDKN1A;DDX5;LUM;MMP2;FN1;ACTB;RHOA;DCN;COL1A1;COL1A2;TIMP3;RAC1;CD44
