Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),26/93,8.289578909266847e-31,1.1837518682433058e-27,0,0,44.00909246869103,3048.2958943442386,RPL30;RPL10;RPL34;RPS14;RPS16;RPS15A;RPS19;RPL36AL;RPS3;RPLP2;RPS2;RPS27A;RPL19;RPL41;RPL21;RPSA;RPL23A;RPS26;RPS28;RPS27;RPS29;RPL27A;FAU;RPL28;UBA52;RPS21
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),25/158,5.511711709388542e-23,3.935362160503419e-20,0,0,21.12459720730397,1082.6901486594463,RPL30;RPL10;RPL34;RPS14;RPS16;RPS15A;RPS19;RPL36AL;RPS3;RPLP2;RPS2;RPS27A;RPL19;RPL41;RPL21;RPSA;RPL23A;RPS26;RPS28;RPS27;RPS29;RPL27A;FAU;RPL28;RPS21
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),26/183,1.2617781760380132e-22,6.006064117940944e-20,0,0,18.695292481147963,942.697972711007,RPL30;RPL10;RPL34;RPS14;RPS16;RPS15A;RPS19;RPL36AL;RPS3;RPLP2;RPS2;RPS27A;RPL19;RPL41;RPL21;RPSA;RPL23A;RPS26;RPS28;RPS27;RPS29;EEF1D;RPL27A;FAU;RPL28;RPS21
GO_Biological_Process_2023,Translation (GO:0006412),27/234,5.0849361099077784e-21,1.8153221912370773e-18,0,0,14.772304599145514,690.2803156051519,RPL30;RPL10;RPL34;RPS14;RPS16;RPS15A;RPS19;RPL36AL;RPS3;RPLP2;RPS2;RPS27A;RPL19;RPL41;RPL21;RPSA;RPL23A;RPS26;RPS28;RPS27;RPS29;EEF1D;RPL27A;FAU;RPL28;RPS21;UBA52
GO_Biological_Process_2023,Gene Expression (GO:0010467),27/296,2.4046429958861814e-18,6.867660396250935e-16,0,0,11.331564131766122,459.7117009011053,RPL30;RPL10;RPL34;RPS14;RPS16;RPS15A;RPS19;RPL36AL;RPS3;RPLP2;RPS2;RPS27A;RPL19;RBM39;RPL41;RPL21;GZMA;RPSA;RPL23A;RPS26;RPS28;RPS27;RPS29;RPL27A;FAU;RPL28;RPS21
GO_Biological_Process_2023,Alpha-Beta T Cell Activation (GO:0046631),9/15,3.9641675378555175e-15,9.43471874009613e-13,0,0,155.4502617801047,5154.96082699309,TRBC2;TRBC1;NKG7;CD3G;HLA-A;CD247;CD3E;CD3D;HLA-E
GO_Biological_Process_2023,T Cell Activation (GO:0042110),14/111,5.68451057502666e-12,1.1596401573054387e-09,0,0,15.288881498725196,395.8792296470167,CD74;RHOH;CD3G;CD3E;CD3D;CD2;PTPRC;LCK;TRBC2;TRBC1;CD7;LCP1;CD247;CD44
GO_Biological_Process_2023,T Cell Receptor Signaling Pathway (GO:0050852),12/95,1.8993728948907503e-10,3.390380617379989e-08,0,0,15.163035119200204,339.41433874923297,FYB1;PTPRC;LCK;TRBC2;TRBC1;PDE4B;CD3G;FYN;HLA-A;CD247;CD3E;CD3D
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),12/134,1.0424346007695684e-08,1.6539962332210484e-06,0,0,10.295430763864667,189.22097603684836,FYB1;PTPRC;LCK;TRBC2;TRBC1;PDE4B;CD3G;FYN;HLA-A;CD247;CD3E;CD3D
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),16/320,1.512678675126575e-07,2.1601051480807493e-05,0,0,5.576659038901602,87.57704480324409,PTGER4;CD74;LAPTM5;CYBA;ISG15;HLA-A;HLA-E;BATF;CD2;PTPRC;RGCC;RPS3;PDE4B;LCP1;LTB;TIGIT
GO_Biological_Process_2023,Regulation Of T Cell Activation (GO:0050863),8/62,1.8506646738195429e-07,2.4024992311039158e-05,0,0,15.23611111111111,236.19858639158733,CD2;SIT1;LCK;CCL5;LAPTM5;TNFRSF1B;TIGIT;B2M
GO_Biological_Process_2023,Ribosomal Small Subunit Assembly (GO:0000028),5/17,5.33779780081584e-07,6.35197938297085e-05,0,0,42.282051282051285,610.6916104961218,RPS14;RPS28;RPS27;RPS19;RPSA
GO_Biological_Process_2023,Ribosome Assembly (GO:0042255),7/50,6.247575458382648e-07,6.862721349669553e-05,0,0,16.664537896132064,238.06795841122283,RPS14;RPS28;RPS27;RPS19;RPL10;RPSA;RPL23A
GO_Biological_Process_2023,Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),6/34,9.879356471904303e-07,0.00010076943601342388,0,0,21.83946980854197,301.98850704121634,TRAT1;LCK;SH2D1A;RPS3;LAPTM5;EZR
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484),4/13,6.464958568914984e-06,0.0005128867131339221,0,0,44.87755102040816,536.2469711319385,HLA-B;HLA-C;HLA-A;HLA-E
