Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
LINCS_L1000_Chem_Pert_down,LJP006 A375 24H-QL-X-138-10,28/176,1.0298021055267048e-25,2.0430243971544296e-21,0,0,21.615964802011312,1243.6801695524057,IFITM3;LGALS3BP;KANK2;IFITM2;SPARC;CFH;NDRG2;CNN3;IFI16;ARHGDIB;TIMP3;IGFBP7;CD59;A2M;CTSC;MCAM;CAV1;TPM1;HOPX;ACTA2;COL1A2;FABP4;COL4A2;COL4A1;MAP1B;MGP;SPARCL1;S100A4
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-afatinib-10,26/154,1.2514222196856228e-24,1.2413482708171534e-20,0,0,22.964798850574716,1263.9311232177151,IFITM3;LGALS3BP;IFITM1;TAGLN;IFITM2;SPARC;CFH;FHL2;CNN3;CALD1;ARHGDIB;TIMP3;STOM;CD59;FILIP1L;GADD45B;TPM2;CAV1;TPM1;HLA-B;ARID5B;ARHGAP29;BST2;COL3A1;COL1A2;COL4A2
LINCS_L1000_Chem_Pert_down,LJP005 A549 24H-ruxolitinib-10,18/55,4.7828753229355016e-23,3.162915451057248e-19,0,0,52.82655182655183,2714.989740335246,COL18A1;TAGLN;IGFBP5;CEBPD;EPAS1;TGFB1I1;TPM1;NR2F2;MYLK;ACTA2;COL3A1;COL4A2;COL4A1;CALD1;PMP22;COL6A3;SERPING1;IGFBP7
LINCS_L1000_Chem_Pert_down,LJP005 HS578T 24H-pelitinib-10,23/126,1.043609525559284e-22,5.176042344392658e-19,0,0,24.84948713729362,1257.7365799755046,LGALS3BP;SPARC;CFH;KCNE4;TPM2;MCAM;TPM1;FHL2;CNN3;RGS5;COL3A1;COL1A2;COL4A2;ARHGDIB;ID4;TIMP3;STOM;IGFBP7;CD59;TGFBI;FILIP1L;PHLDA1;CTSC
LINCS_L1000_Chem_Pert_down,LJP006 HME1 24H-QL-XII-47-1.11,24/152,4.4344741595177495e-22,1.7595106570134533e-18,0,0,20.957386363636363,1030.421518677825,LGALS3BP;ISYNA1;SPARC;NNMT;CFH;IGFBP4;MCAM;CAV1;BGN;ACTA2;CST3;RGS5;COL3A1;COL1A2;CXCL12;IFI16;COL4A1;CALD1;ARHGDIB;DDIT4;MGP;TIMP3;COL6A3;IGFBP7
LINCS_L1000_Chem_Pert_down,LJP006 A549 24H-afatinib-10,23/176,2.8016545765650944e-19,9.263670857412485e-16,0,0,16.686274509803923,712.819402353495,SPARC;IGFBP5;IGFBP4;KCNE4;GPX3;CAV1;TPM1;ARHGAP29;NR2F2;HOPX;ACTA2;RGS5;COL3A1;COL1A2;LBH;ARHGDIB;MGP;ID4;SPARCL1;COL6A3;CCL2;IGFBP7;CD44
LINCS_L1000_Chem_Pert_down,LJP008 PC3 24H-I-BET151-3.33,23/187,1.1275435367499553e-18,3.195619460797481e-15,0,0,15.55835744798126,642.9723076712361,LGALS3BP;SPARC;C1S;C1R;SERPINF1;PCOLCE;TFPI;HOPX;ZFP36L1;COL3A1;COL1A2;COL4A2;IFI16;COL4A1;COL6A2;ARHGDIB;COL6A1;MGP;S100A6;SPARCL1;S100A4;IGFBP7;A2M
LINCS_L1000_Chem_Pert_down,LJP006 A375 24H-BI-2536-0.37,17/77,1.455439741252369e-18,3.208274336300639e-15,0,0,30.562841530054644,1255.2532980653073,IFITM3;IFITM2;SPARC;IGFBP5;RARRES2;TPM1;HOPX;BST2;COL3A1;COL1A2;COL4A2;COL4A1;CALD1;ARHGDIB;RAB13;SERPING1;IGFBP7
LINCS_L1000_Chem_Pert_down,LJP006 HEPG2 24H-canertinib-10,17/77,1.455439741252369e-18,3.208274336300639e-15,0,0,30.562841530054644,1255.2532980653073,IFITM3;IFITM1;IFITM2;SPARC;CAV1;RARRES2;MCAM;NR2F2;CNN3;INPP4B;COL3A1;COL1A2;COL6A2;ARHGDIB;S100A4;IGFBP7;CD44
LINCS_L1000_Chem_Pert_down,LJP006 A549 24H-KIN001-043-10,20/139,9.587500034765204e-18,1.9020641318970687e-14,0,0,18.37628384687208,720.0943727934894,TAGLN;TPM4;IGFBP5;GADD45B;IGFBP4;GPX3;CAV1;TPM1;THY1;TFPI;MYLK;COL1A2;CXCL12;LBH;COL4A2;COL4A1;ID4;SPARCL1;HES1;CD59
LINCS_L1000_Chem_Pert_down,LJP009 HA1E 24H-vorinostat-10,20/142,1.4782832784991494e-17,2.6661510874676933e-14,0,0,17.92167577413479,694.5198682152484,IFITM3;COL18A1;SPARC;TPM4;KCNE4;TGFB1I1;TPM1;FHL2;THY1;ZFP36L1;RGS5;COL3A1;COL1A2;CXCL12;COL4A2;IFI16;COL6A2;COL6A1;IGFBP7;CD44
LINCS_L1000_Chem_Pert_down,LJP005 HCC515 24H-pelitinib-10,19/123,1.643397574377562e-17,2.7169470398397044e-14,0,0,19.88015299617509,768.3118669832562,IFITM3;IFITM1;IFITM2;IGFBP5;TPM2;MCAM;TPM1;RGS5;ZEB2;COL3A1;COL4A2;IFI16;COL4A1;ADAMTS1;MGP;SPARCL1;IGFBP7;HES1;FILIP1L
LINCS_L1000_Chem_Pert_down,LJP007 A375 24H-NVP-BGT226-0.04,18/106,2.059459591477395e-17,3.14289375656308e-14,0,0,22.153846153846157,851.1840657248612,SPARC;RARRES2;THY1;NR2F2;PTK2;ZFP36L1;BST2;FABP4;COL4A2;COL4A1;DDIT4;SPARCL1;SERPING1;S100A4;TACC1;TGFBI;CD36;CTSC
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-withaferin-a-3.33,20/146,2.5915460981323918e-17,3.6724059314891805e-14,0,0,17.349206349206348,662.595544191837,LGALS3BP;SPARC;PRRX1;TGFB1I1;TPM1;HLA-B;HLA-C;ISG15;MYLK;CNN3;BST2;ACTA2;RGS5;COL1A2;CXCL12;CALD1;ARHGDIB;MGP;TIMP3;IGFBP7
LINCS_L1000_Chem_Pert_down,LJP006 BT20 24H-fostamatinib-10,18/108,2.920057466383542e-17,3.8620680050388725e-14,0,0,21.65934065934066,824.6218528992971,TAGLN;NNMT;CAV1;TGFB1I1;TPM1;FHL2;ARHGAP29;CNN3;ACTA2;LDHB;LGALS1;CXCL12;COL4A2;COL4A1;CALD1;IGFBP7;CD59;MYL9
LINCS_L1000_Chem_Pert_down,LJP006 A375 24H-XMD11-85H-10,15/63,4.7134449444109504e-17,5.844377140760554e-14,0,0,33.36486486486486,1254.3029658159433,IFITM3;IFITM1;TAGLN;IFITM2;TPM1;MYLK;ACTA2;COL3A1;COL1A2;COL6A2;ARHGDIB;COL6A1;SPARCL1;COL6A3;CD59
LINCS_L1000_Chem_Pert_down,LJP006 HME1 24H-withaferin-a-0.37,17/99,1.3526700148114122e-16,1.5785659072849186e-13,0,0,22.338131414101028,816.2192620940338,SPARC;TPM2;MCAM;BGN;HOPX;EPS8;ACTA2;RGS5;COL3A1;COL1A2;CALD1;ARHGDIB;MGP;SPARCL1;IGFBP7;HES1;TIMP1
LINCS_L1000_Chem_Pert_down,LJP006 A375 24H-QL-X-138-3.33,18/118,1.5072978955203823e-16,1.6612934971793817e-13,0,0,19.48351648351648,709.8048251122553,IFITM3;IFITM2;SPARC;NNMT;TPM4;GPX3;NR2F2;NDRG2;ARHGDIB;DDIT4;MGP;SPARCL1;SERPING1;TIMP3;S100A4;IGFBP7;A2M;CTSC
LINCS_L1000_Chem_Pert_down,LJP007 HA1E 24H-NVP-BGT226-1.11,19/142,2.622956911972307e-16,2.6981209421486383e-13,0,0,16.793019808651124,602.4841660594957,IFITM3;LGALS3BP;IFITM1;IFITM2;SPARC;NNMT;TPM4;IGFBP5;GPX3;TPM1;THY1;HOPX;CNN3;COL3A1;COL1A2;CALD1;ADAMTS1;CPE;CTSC
LINCS_L1000_Chem_Pert_down,LJP005 HS578T 24H-crizotinib-10,17/103,2.720017079639737e-16,2.6981209421486383e-13,0,0,21.294827805311986,763.2220316947694,TAGLN;GADD45B;TPM1;BGN;ACTA2;RGS5;COL3A1;CXCL12;MTHFD2;COL4A1;CALD1;DLC1;CCL2;IGFBP7;HES1;TGFBI;FILIP1L
LINCS_L1000_Chem_Pert_down,LJP006 HEPG2 24H-selumetinib-10,18/123,3.229580530769894e-16,3.051030864283044e-13,0,0,18.551020408163264,661.6965180856345,SPARC;MCAM;FHL2;NR2F2;GEM;RGS5;COL3A1;COL4A2;COL4A1;CALD1;MGP;TIMP3;COL6A3;IGFBP7;HES1;TGFBI;TIMP1;PHLDA1
LINCS_L1000_Chem_Pert_down,LJP005 HS578T 24H-withaferin-a-3.33,18/127,5.794689296195947e-16,5.2254927703287e-13,0,0,17.866619618913198,626.8399800508179,LGALS3BP;IFITM1;SPARC;IGFBP5;TGFB1I1;TPM1;ISG15;MYLK;ACTA2;COL1A2;CALD1;ARHGDIB;MGP;ID4;IGFBP7;HES1;A2M;FILIP1L
LINCS_L1000_Chem_Pert_down,LJP006 SKBR3 24H-celastrol-1.11,20/171,6.0633918559291935e-16,5.230070914338229e-13,0,0,14.458425312729949,506.6100966193412,IFITM3;IFITM1;IFITM2;IGFBP5;MCAM;CAV1;ARHGAP29;NR2F2;BST2;LDHB;COL3A1;CXCL12;FABP4;FRZB;ARHGDIB;MGP;CPE;CCL2;S100A4;IGFBP7
LINCS_L1000_Chem_Pert_down,LJP008 HCC515 24H-I-BET151-3.33,17/110,8.596935394740586e-16,7.106441720677437e-13,0,0,19.68499911863212,682.8717473326744,LGALS3BP;SPARC;TPM4;C1S;C1R;RARRES2;MT1M;FHL2;PCOLCE;HOPX;ZFP36L1;COL4A2;IFI16;COL4A1;COL6A2;SPARCL1;SERPING1
LINCS_L1000_Chem_Pert_down,LJP006 HME1 24H-sirolimus-10,21/199,9.096004851384409e-16,7.218225609864612e-13,0,0,12.932709811060198,447.9053440538175,IFITM3;IFITM1;IFITM2;SPARC;NNMT;CAV1;ARHGAP29;MYO1B;COL1A2;FABP4;IFI16;DLC1;DDIT4;ARHGDIB;TIMP3;COL6A3;STOM;CD59;IGFBP7;A2M;PHLDA1
LINCS_L1000_Chem_Pert_down,LJP006 HEPG2 24H-BI-2536-10,18/131,1.0184708952464857e-15,7.771324650305781e-13,0,0,17.230671982884374,594.8109644414964,IFITM2;SPARC;IGFBP5;C1S;IGFBP4;GPX3;C1R;RARRES2;FHL2;MYLK;ACTA2;COL3A1;COL1A2;ARHGDIB;COL6A1;MGP;COL6A3;PHLDA1
LINCS_L1000_Chem_Pert_down,LJP006 HA1E 24H-BI-2536-10,19/154,1.2233515575048998e-15,8.950980187389316e-13,0,0,15.29097605893186,525.0490297966114,IFITM3;LGALS3BP;NOTCH3;IFITM2;SPARC;IGFBP5;IGFBP4;TGFB1I1;TPM1;FHL2;BGN;PCOLCE;RGS5;CXCL12;CALD1;DLC1;ARHGDIB;CCL2;MYL9
LINCS_L1000_Chem_Pert_down,LJP006 BT20 24H-NVP-TAE684-3.33,16/94,1.2633068463476022e-15,8.950980187389316e-13,0,0,21.986622073578594,754.2520295248584,TAGLN;GADD45B;TGFB1I1;TPM1;FHL2;MYLK;ACTA2;LBH;LGALS1;COL4A1;CALD1;MGP;PMP22;TIMP3;TGFBI;MYL9
LINCS_L1000_Chem_Pert_down,LJP007 HA1E 24H-GSK-1059615-10,21/203,1.364760648979116e-15,9.336374660378167e-13,0,0,12.645896003437905,432.8411654667652,SPARC;IGFBP5;IGFBP4;GPX3;C1R;MCAM;CAV1;EPHX1;THY1;CXCL12;ADAMTS1;DLC1;COL6A2;MGP;COL6A1;ARHGDIB;ID4;CPE;CCL2;MYL9;CTSC
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-QL-X-138-10,22/230,1.4632360169177197e-15,9.67637977987688e-13,0,0,11.641745894554884,397.66022268320194,IFITM3;LGALS3BP;ISYNA1;IFITM2;SPARC;CFH;IGFBP5;TPM2;TPM1;BGN;NR2F2;HOPX;BST2;RGS5;COL3A1;COL1A2;FABP4;CALD1;MGP;DDIT4;CPE;CTSC
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-JW-7-24-1-10,18/134,1.5349860197197418e-15,9.823415369425793e-13,0,0,16.782493368700266,572.4551303827154,LGALS3BP;TAGLN;IFITM2;NNMT;IGFBP5;TPM2;MCAM;CAV1;LMOD1;BST2;ACTA2;CXCL12;COL4A2;DDIT4;MGP;S100A4;CD59;MYL9
LINCS_L1000_Chem_Pert_down,LJP006 HCC515 24H-afatinib-10,19/160,2.5118462316721448e-15,1.55726616844199e-12,0,0,14.635829317033032,492.0237734028768,IFITM1;SPARC;IGFBP5;TPM2;TPM1;NR2F2;RGS5;LDHB;COL3A1;COL1A2;COL4A2;COL4A1;ARHGDIB;MGP;SPARCL1;CCL2;IGFBP7;HES1;FILIP1L
LINCS_L1000_Chem_Pert_down,LJP008 PC3 24H-PFI-1-1.11,14/66,3.099570931263635e-15,1.8634056880405835e-12,0,0,28.58478081058726,954.946428021264,IGFBP5;C1S;C1R;HOPX;BST2;RGS5;COL3A1;IFI16;ARHGDIB;MGP;SPARCL1;CPE;S100A4;A2M
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-withaferin-a-1.11,15/83,3.9442282714376676e-15,2.30145719638388e-12,0,0,23.527821939586644,780.3360494212307,LGALS3BP;SPARC;GADD45B;RARRES2;BGN;ARID5B;MYLK;ACTA2;RGS5;ZEB2;COL3A1;CALD1;MGP;ID4;CCL2
LINCS_L1000_Chem_Pert_down,LJP005 HS578T 24H-enzastaurin-10,16/101,4.141802570684198e-15,2.347692034280109e-12,0,0,20.168797953964194,667.9430967322062,GADD45B;EPAS1;TPM2;TPM1;ANXA5;FHL2;MYLK;FADS3;CST3;FABP4;DLC1;IGFBP7;HES1;CD59;FILIP1L;PHLDA1
LINCS_L1000_Chem_Pert_down,LJP005 HCC515 24H-torin-2-10,17/122,5.1510605832850215e-15,2.8386636364386546e-12,0,0,17.424668227946917,573.2641576600186,LGALS3BP;IGFBP5;MCAM;CAV1;NR2F2;LDHB;LBH;COL4A2;IFI16;COL4A1;CALD1;ARHGDIB;DDIT4;CPE;CCL2;HES1;CD44
LINCS_L1000_Chem_Pert_down,LJP006 BT20 3H-Y-39983-10,14/69,6.0303253885423866e-15,3.2333952806295247e-12,0,0,27.021505376344088,884.7374649520611,IFITM1;TAGLN;NNMT;IGFBP5;C1S;BGN;BST2;COL3A1;COL1A2;ADAMTS1;DLC1;ID4;COL6A3;TIMP1
