Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	18/316	3.232381e-09	5.766567e-06	0	0	6.472380e+00	1.265353e+02	DSP;APP;GSN;ACTN1;TPM1;EMP2;KRT5;KRT10;CNN3;COL1A1;CST3;MARCKS;TPPP3;COL1A2;KRT14;SERPINH1;RAC1;MYL9
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	19/482	4.073918e-07	3.633934e-04	0	0	4.384127e+00	6.450581e+01	GRN;TSC22D1;PLK2;ANXA4;GSTP1;CAV1;HSPB1;KLF4;PTMS;MYC;CCL2;SFN;APOE;NUPR1;GAS6;CRYAB;HSPA1B;HSPA1A;IER3
GO_Biological_Process_2023	Regulation Of miRNA Transcription (GO:1902893)	7/59	1.977698e-06	9.901603e-04	0	0	1.377401e+01	1.809021e+02	EGR1;JUN;KLF5;NFIB;MYC;FOS;KLF4
GO_Biological_Process_2023	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	7/60	2.220090e-06	9.901603e-04	0	0	1.351344e+01	1.759175e+02	ATP5PF;NDUFB7;NDUFS4;NDUFC2;ATP5MC3;NDUFC1;ATP5MC1
GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	6/43	4.155484e-06	1.482677e-03	0	0	1.651964e+01	2.046963e+02	EGR1;JUN;KLF5;MYC;FOS;KLF4
GO_Biological_Process_2023	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	6/49	9.068384e-06	2.368067e-03	0	0	1.421026e+01	1.649913e+02	EGR1;JUN;KLF5;MYC;FOS;KLF4
GO_Biological_Process_2023	Integrated Stress Response Signaling (GO:0140467)	5/29	9.291745e-06	2.368067e-03	0	0	2.112821e+01	2.447995e+02	CEBPB;JUN;MAFB;CEBPD;FOS
GO_Biological_Process_2023	Actin Filament Organization (GO:0007015)	9/144	1.484191e-05	3.309745e-03	0	0	6.863874e+00	7.631294e+01	MARCKS;GSN;ACTN1;TPM1;PLS3;DSTN;EMP2;RAC1;CNN3
GO_Biological_Process_2023	Bleb Assembly (GO:0032060)	3/6	1.926952e-05	3.819648e-03	0	0	1.004924e+02	1.091044e+03	PMP22;EMP1;EMP2
GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	7/88	2.882384e-05	4.751723e-03	0	0	8.829591e+00	9.230726e+01	GRN;SPARC;EMP2;RAC1;APOE;DCN;RHOB
GO_Biological_Process_2023	Negative Regulation Of Peptidase Activity (GO:0010466)	6/60	2.963485e-05	4.751723e-03	0	0	1.130928e+01	1.179169e+02	CST3;SERPINF1;SERPINH1;TIMP3;SERPING1;SERPINB5
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	5/37	3.196226e-05	4.751723e-03	0	0	1.583974e+01	1.639565e+02	SPARC;CAV2;CAV1;CCL2;APOE
GO_Biological_Process_2023	Regulation Of Angiogenesis (GO:0045765)	10/205	4.266586e-05	5.855069e-03	0	0	5.291498e+00	5.324364e+01	GRN;RNH1;SPARC;GPNMB;SERPINF1;HSPB1;EMP2;KLF4;DCN;RHOB
GO_Biological_Process_2023	Response To Cadmium Ion (GO:0046686)	4/21	5.082545e-05	6.086415e-03	0	0	2.374910e+01	2.348100e+02	JUN;MT1X;FOS;MT1E
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	6/66	5.117501e-05	6.086415e-03	0	0	1.017526e+01	1.005342e+02	CST3;SERPINF1;SERPINH1;TIMP3;SERPING1;SERPINB5
GO_Biological_Process_2023	Aerobic Electron Transport Chain (GO:0019646)	6/68	6.063574e-05	6.372808e-03	0	0	9.846026e+00	9.561108e+01	NDUFB7;UQCRQ;NDUFS4;NDUFC2;NDUFC1;COX5B
GO_Biological_Process_2023	Cellular Response To Cadmium Ion (GO:0071276)	4/22	6.163541e-05	6.372808e-03	0	0	2.242857e+01	2.174287e+02	JUN;MT1X;FOS;MT1E
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	23/938	6.766278e-05	6.372808e-03	0	0	2.681949e+00	2.574932e+01	KLF10;APP;EGR1;JUN;CEBPB;ANXA2;CD81;ADIRF;NUCKS1;FOS;KLF4;ETS2;DCN;PTMS;SEM1;NFKBIA;KLF5;NFIB;MYC;NFIC;HES1;TCF4;ATF3
GO_Biological_Process_2023	Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	6/70	7.144403e-05	6.372808e-03	0	0	9.537371e+00	9.104943e+01	NDUFB7;UQCRQ;NDUFS4;NDUFC2;NDUFC1;COX5B
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	6/70	7.144403e-05	6.372808e-03	0	0	9.537371e+00	9.104943e+01	SPARC;CAV2;NFIB;CAV1;NUPR1;APOE
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	10/228	1.037074e-04	8.810187e-03	0	0	4.727668e+00	4.337133e+01	NFKBIA;APP;IFI27;MYC;PMP22;EMP1;EMP2;RTN4;IER3;RHOB
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	13/379	1.204456e-04	9.655495e-03	0	0	3.691330e+00	3.331171e+01	KLF10;APP;GSTP1;APLP2;ATRAID;GPNMB;MYC;HES1;IGFBP7;APOE;NUPR1;HSPA1B;HSPA1A
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	13/381	1.268922e-04	9.655495e-03	0	0	3.670890e+00	3.293586e+01	TSC22D1;PLK2;ANXA4;GSTP1;HSPB1;PTMS;MYC;NUPR1;GAS6;CRYAB;HSPA1B;HSPA1A;IER3
GO_Biological_Process_2023	Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	8/149	1.298945e-04	9.655495e-03	0	0	5.809397e+00	5.198706e+01	NFKBIA;ANXA4;ID1;ID3;HES1;NUPR1;GAS6;KLF4
GO_Biological_Process_2023	Macrophage Chemotaxis (GO:0048246)	3/11	1.532027e-04	1.093255e-02	0	0	3.767513e+01	3.309288e+02	LGALS3;KLF5;CCL2
GO_Biological_Process_2023	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	5/53	1.848592e-04	1.247367e-02	0	0	1.055128e+01	9.069794e+01	ATP5PF;NDUFB7;NDUFS4;NDUFC2;NDUFC1
GO_Biological_Process_2023	Positive Regulation Of Microtubule Polymerization (GO:0031116)	4/29	1.894600e-04	1.247367e-02	0	0	1.614286e+01	1.383658e+02	ARL2;RAC1;HSPA1B;HSPA1A
