Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
LINCS_L1000_Chem_Pert_down,LJP006 HA1E 24H-geldanamycin-1.11,24/157,9.85530115384802e-22,2.268394666581199e-17,0,0,20.16438824333561,975.3285232912522,EGR1;JUN;ANXA1;GADD45B;TPM1;CLTB;EMP1;KRT10;RHOC;KLF4;CXCL14;ZFP36L1;LGALS3;TUBB2A;PDLIM2;CCND1;ID1;LMNA;CCL2;SFN;HES1;CD59;PHLDA2;IER3
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 3H-JNK-9L-3.33,21/137,3.6262573605465433e-19,4.173278283384989e-15,0,0,19.907724908495474,845.3002287329988,EIF4A1;JUN;CEBPB;GADD45B;DUSP1;PLK2;TACSTD2;EMP1;KLF4;CXCL14;ETS2;DNAJB1;MAFB;ID2;ID1;KRT14;ID3;HES1;IER3;S100A10;HSPA1A
LINCS_L1000_Chem_Pert_down,LJP005 HA1E 24H-NVP-AUY922-10,22/169,1.8993419609301498e-18,1.4572384638243088e-14,0,0,16.52396239394634,674.2606851014993,DSP;EGR1;JUN;SPARC;GADD45B;PLK2;TPM1;TACSTD2;MT1X;KRT10;KLF4;CXCL14;HOPX;MT2A;TUBB2A;PDLIM2;COL6A2;ID1;CCL2;HES1;PHLDA2;IER3
LINCS_L1000_Chem_Pert_down,LJP005 HS578T 3H-CGP-60474-3.33,22/173,3.178179275796265e-18,1.828803809775065e-14,0,0,16.082967482699605,647.9863495296271,JUN;CEBPB;ANXA1;GADD45B;DST;DUSP1;TACSTD2;KLF4;CXCL14;RND3;ETS2;ZFP36L1;DNAJB1;MAFB;ID1;KRT14;ID3;HES1;PHLDA2;SLC38A2;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP006 HME1 3H-BMS-387032-1.11,21/156,5.786781163565378e-18,2.6638868408356854e-14,0,0,17.089385474860336,678.2940378443944,JUN;CEBPB;GADD45B;DST;AHNAK;CEBPD;DUSP1;TACSTD2;EMP1;KLF4;ETS2;HOPX;ZFP36L1;DNAJB1;MAFB;LMNA;KRT14;CD9;HES1;PHLDA2;ATF3
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 3H-A443654-10,18/114,7.974187542167901e-17,3.05903124430131e-13,0,0,20.29945054945055,752.454690415699,JUN;CEBPB;GADD45B;DUSP1;PLK2;KLF4;RND3;ETS2;DNAJB1;MAFB;ID2;ID1;ID3;HES1;SLC38A2;ATF3;IER3;HSPA1A
LINCS_L1000_Chem_Pert_down,LJP009 A375 24H-GSK-1059615-10,17/99,1.3526700148114122e-16,4.447772247273469e-13,0,0,22.338131414101028,816.2192620940338,IFITM3;SPARC;ANXA1;TACSTD2;HSPB1;HMGB1;HOPX;DNAJB1;ID3;CD9;S100A4;SFN;IGFBP7;HES1;CKB;S100A10;HSPA1A
LINCS_L1000_Chem_Pert_down,LJP006 HME1 3H-CGP-60474-3.33,19/141,2.2917692113515647e-16,6.59370649220987e-13,0,0,16.931527941309664,609.7388172457069,DSP;CEBPB;GADD45B;CEBPD;DUSP1;TACSTD2;EMP1;KLF4;CXCL14;LGALS3;DNAJB1;MAFB;TUBB2A;KRT14;SFN;HES1;ATF3;IER3;HSPA1A
LINCS_L1000_Chem_Pert_down,LJP006 HME1 3H-BMS-387032-0.37,18/123,3.229580530769894e-16,8.259472786303407e-13,0,0,18.551020408163264,661.6965180856345,JUN;CEBPB;GADD45B;DST;AHNAK;CEBPD;TACSTD2;EMP1;RND3;ETS2;ZFP36L1;DNAJB1;LMNA;KRT14;HES1;PHLDA2;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP006 BT20 24H-fostamatinib-3.33,13/46,5.140013675708406e-16,1.1830769477378037e-12,0,0,41.64171122994652,1465.9675340005315,DSP;JUN;ANXA1;GADD45B;TPM1;KLF4;TUBB2A;KRT14;PMP22;SFN;IGFBP7;ATF3;S100A10
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 3H-CGP-60474-1.11,18/127,5.794689296195947e-16,1.212512395732201e-12,0,0,17.866619618913198,626.8399800508179,JUN;CEBPB;GADD45B;DUSP1;PLK2;TACSTD2;KLF4;RND3;ETS2;DNAJB1;MAFB;ID2;ID1;HES1;PHLDA2;SLC38A2;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 3H-A443654-3.33,18/128,6.684619080111189e-16,1.282165644724327e-12,0,0,17.703296703296704,618.5806669371145,EIF4A1;JUN;CEBPB;GADD45B;DUSP1;PLK2;TACSTD2;HSPA2;KLF4;CXCL14;RND3;ETS2;DNAJB1;HES1;PHLDA2;ATF3;IER3;HSPA1A
LINCS_L1000_Chem_Pert_down,LJP006 MCF10A 3H-CGP-60474-0.12,19/151,8.434867056890163e-16,1.493425654218776e-12,0,0,15.640883977900552,542.879246992819,EIF4A1;EGR1;CEBPB;CEBPD;PLK2;MT1X;KLF4;RND3;ETS2;ZFP36L1;DNAJB1;MT2A;ID1;KRT14;HES1;SLC38A2;ATF3;IER3;MT1E
LINCS_L1000_Chem_Pert_down,LJP006 MDAMB231 3H-BMS-345541-10,18/134,1.5349860197197418e-15,2.523626658277807e-12,0,0,16.782493368700266,572.4551303827154,JUN;CEBPB;GADD45B;PLK2;TACSTD2;MT1X;KLF4;CLU;CXCL14;ETS2;DNAJB1;MAFB;ID1;KRT14;HES1;GLUL;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 3H-CGP-60474-0.04,17/115,1.8601970620154653e-15,2.8544103850939977e-12,0,0,18.67592282814765,633.4517053771175,DSP;JUN;CEBPB;GADD45B;PLK2;TXN;ETS2;DNAJB1;MAFB;ID2;ID1;KRT14;HES1;PHLDA2;SLC38A2;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP005 A375 24H-NVP-AUY922-0.04,18/137,2.289644367676946e-15,3.052473099125053e-12,0,0,16.356911995567458,551.3977171547305,SPARC;IGFBP4;EMP1;MT1X;CRIP2;ENO1;ATP1A1;MT2A;TUBB2A;CCND1;ID1;MGP;PMP22;TIMP3;IGFBP7;HES1;PHLDA2;IER3
LINCS_L1000_Chem_Pert_down,LJP005 HA1E 24H-NVP-AUY922-0.12,18/137,2.289644367676946e-15,3.052473099125053e-12,0,0,16.356911995567458,551.3977171547305,DSP;PLK2;PGAM1;EMP1;ENO1;KRT10;KLF4;CXCL14;CNN3;TUBB2A;PDLIM2;KRT14;CCL2;SFN;HES1;PHLDA2;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP006 HA1E 24H-radicicol-3.33,19/160,2.5118462316721448e-15,3.052473099125053e-12,0,0,14.635829317033032,492.0237734028768,EGR1;JUN;AHNAK;PLK2;TPM1;EMP1;KLF4;CXCL14;LGALS3;MAFB;TUBB2A;PDLIM2;CALD1;ID3;CCL2;HES1;CD59;PHLDA2;IER3
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 3H-BMS-387032-0.12,16/98,2.5197457915182693e-15,3.052473099125053e-12,0,0,20.909862142099684,702.8770361775582,JUN;CEBPB;ANXA1;GADD45B;CEBPD;DUSP1;PLK2;KLF4;ZFP36L1;DNAJB1;ID2;HES1;SLC38A2;ATF3;IER3;HSPA1A
LINCS_L1000_Chem_Pert_down,LJP006 MCF10A 3H-alvocidib-0.12,17/120,3.87730773050792e-15,4.46219960165504e-12,0,0,17.764815109554885,589.5011469401264,EGR1;CEBPB;GADD45B;TSC22D1;CEBPD;DUSP1;PLK2;CLU;RND3;ETS2;ZFP36L1;DNAJB1;MAFB;KLF5;HES1;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP006 MCF10A 3H-A443654-10,16/101,4.141802570684198e-15,4.473386162423795e-12,0,0,20.168797953964194,667.9430967322062,CEBPB;DST;DUSP1;PLK2;KLF4;CXCL14;RND3;ZFP36L1;DNAJB1;TUBB2A;ID1;CD9;SFN;PHLDA2;IER3;HSPA1A
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 3H-PF-562271-10,18/142,4.36298938818893e-15,4.473386162423795e-12,0,0,15.693371144984049,518.9110300541842,EIF4A1;JUN;CEBPB;GADD45B;DUSP1;PLK2;KLF4;ETS2;ZFP36L1;DNAJB1;ID2;ID1;ID3;HES1;PHLDA2;SLC38A2;IER3;HSPA1A
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 3H-BMS-387032-1.11,19/165,4.470082188632197e-15,4.473386162423795e-12,0,0,14.131007341254826,466.90783637897823,EIF4A1;JUN;CEBPB;GADD45B;AHNAK;EMP1;KLF4;ETS2;DNAJB1;MAFB;ID2;ID1;KRT14;ID3;HES1;PHLDA2;SLC38A2;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP006 HME1 3H-alvocidib-1.11,19/166,5.00426998856742e-15,4.799303430285679e-12,0,0,14.034163941819822,462.1237547295667,JUN;CEBPB;ANXA1;GADD45B;AHNAK;CEBPD;DUSP1;ETS2;DNAJB1;MAFB;TUBB2A;LMNA;KRT14;S100A6;HES1;PHLDA2;SLC38A2;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP006 MDAMB231 3H-CGP-60474-10,19/170,7.800506145719782e-15,6.914495242962341e-12,0,0,13.659617284402326,443.7270366186181,EGR1;JUN;CEBPB;GADD45B;PLK2;TACSTD2;MT1X;KLF4;ETS2;ZFP36L1;DNAJB1;MAFB;ID1;KRT14;HES1;PHLDA2;GLUL;IER3;MT1E
LINCS_L1000_Chem_Pert_down,LJP006 MCF7 3H-alvocidib-3.33,17/125,7.810612865144061e-15,6.914495242962341e-12,0,0,16.938069216757743,550.2042645834608,EGR1;JUN;CEBPB;AHNAK;DUSP1;PLK2;KLF4;CLU;CXCL14;RND3;DNAJB1;ID2;ID1;ID3;HES1;ATF3;IER3
LINCS_L1000_Chem_Pert_down,LJP008 HA1E 24H-GSK-461364-0.04,16/107,1.0657790589534211e-14,9.085569111085517e-12,0,0,18.83325370281892,605.9125771409425,JUN;GADD45B;TACSTD2;HSPA2;CLU;ETS2;HOPX;LGALS3;GPNMB;CCL2;SFN;NUPR1;GLUL;ATF3;S100A11;IER3
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 3H-CGP-60474-10,18/150,1.1620009787210052e-14,9.552063045436208e-12,0,0,14.736263736263735,472.8284626530614,DSP;EIF4A1;JUN;CEBPB;GADD45B;DUSP1;PLK2;KLF4;CXCL14;ETS2;DNAJB1;MAFB;ID2;ID1;ID3;HES1;SLC38A2;IER3
LINCS_L1000_Chem_Pert_down,LJP006 SKBR3 24H-radicicol-0.37,16/108,1.2402803879063696e-14,9.843977133945143e-12,0,0,18.62759924385633,596.4716325649184,JUN;CLTB;EMP1;MT1X;CRIP2;FOS;KLF4;MT2A;LMNA;KRT14;ID3;CCL2;SFN;ATF3;S100A11;IER3
