Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Hemostasis R-HSA-109582,29/576,7.603275306500973e-13,6.637659342575348e-10,0,0,5.9691565904401465,166.56947637910386,LGALS3BP;ITGB1;CD63;DOCK5;SPARC;SDC2;ITPR1;PLAT;PIK3R1;SRI;CLU;GNG2;GPC1;TIMP3;TIMP1;S100A10;H3-3B;ANXA2;RARRES2;ANXA5;L1CAM;RHOA;SOD1;SCCPDH;SELENOP;CD9;SERPING1;MAGED2;ITGA6
Reactome_2022,Platelet Degranulation R-HSA-114608,14/125,2.931392721298065e-11,1.2795529228466052e-08,0,0,13.351060738157512,323.80272042925947,LGALS3BP;CD63;SPARC;RARRES2;ANXA5;CLU;SOD1;SCCPDH;SELENOP;SERPING1;TIMP3;CD9;MAGED2;TIMP1
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,14/130,5.0082305406546575e-11,1.4573950873305056e-08,0,0,12.772339636633296,302.9260923413065,LGALS3BP;CD63;SPARC;RARRES2;ANXA5;CLU;SOD1;SCCPDH;SELENOP;SERPING1;TIMP3;CD9;MAGED2;TIMP1
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",18/254,9.620129775586519e-11,2.0995933235217582e-08,0,0,8.19873346991991,189.10032981676855,LGALS3BP;CD63;SPARC;RARRES2;ANXA5;ITPR1;PIK3R1;CLU;RHOA;SOD1;GNG2;SCCPDH;SELENOP;CD9;SERPING1;TIMP3;MAGED2;TIMP1
Reactome_2022,Cell-Cell Communication R-HSA-1500931,12/120,2.946718928525354e-09,5.144971249205269e-07,0,0,11.638297872340424,228.6061215259352,ITGB1;CADM3;CADM1;DST;CADM2;ITGB4;CTNNA1;ITGA6;PIK3R1;SPTBN1;FERMT2;CDH19
Reactome_2022,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,12/123,3.916513936418507e-09,5.698527777488927e-07,0,0,11.322024151811386,219.17246679006465,CST3;LGALS1;IGFBP5;SDC2;MXRA8;SPARCL1;VWA1;IGFBP7;LAMB1;IGFBP6;TIMP1;PRSS23
Reactome_2022,Post-translational Protein Phosphorylation R-HSA-8957275,11/106,9.2198819489092e-09,1.1498509916282473e-06,0,0,12.072124756335285,223.3572885283143,CST3;LGALS1;IGFBP5;SDC2;MXRA8;SPARCL1;VWA1;IGFBP7;LAMB1;TIMP1;PRSS23
Reactome_2022,Cell Junction Organization R-HSA-446728,10/86,1.4608308932879334e-08,1.5941317123004574e-06,0,0,13.659279778393351,246.4362914831104,ITGB1;CADM3;DST;CADM1;ITGB4;CADM2;CTNNA1;ITGA6;FERMT2;CDH19
Reactome_2022,Nervous System Development R-HSA-9675108,22/545,3.0811227773635034e-08,2.9886890940425985e-06,0,0,4.555546007261477,78.78992971265944,ITGB1;PRNP;HSP90AA1;SDC2;ARPC1B;RDX;LAMB1;PIK3R1;L1CAM;RHOC;GFRA3;GFRA2;RHOA;COL4A2;COL4A1;GPC1;MPZ;UBC;SCN7A;COL9A3;NCAM1;SPTBN1
Reactome_2022,Extracellular Matrix Organization R-HSA-1474244,16/291,4.100330474385193e-08,3.5795885041382733e-06,0,0,6.173913043478261,105.01587261467029,COL28A1;ITGB1;SPARC;DST;ITGB4;SDC2;NRXN1;LTBP4;LAMB1;COL1A2;COL4A2;COL4A1;COL9A3;ITGA6;NCAM1;TIMP1
