Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
LINCS_L1000_Chem_Pert_down,LJP006 HA1E 24H-celastrol-0.04,13/66,8.675736206650218e-14,1.7847724524320824e-09,0,0,25.901624457673293,779.0084795005214,CPA3;LXN;BIK;GDF15;LAPTM5;TNFAIP3;GATA2;CLU;VAMP8;NFKBIA;CCL2;TPSAB1;BIRC3
LINCS_L1000_Chem_Pert_down,LJP008 PC3 24H-mitoxantrone-10,16/146,1.5195380062718773e-12,1.5629967932512532e-08,0,0,13.157190635451505,358.0415602247384,SRGN;HSPA8;TPSB2;HSP90AB1;NFKBIA;DNAJA1;DNAJB1;RGS2;KRT19;HSPH1;HEY1;RGS1;CDC42EP3;PLIN2;TPSAB1;MAPK6
LINCS_L1000_Chem_Pert_down,LJP005 HCC515 24H-XMD16-144-1.11,13/90,5.655556867261337e-12,3.878203862443341e-08,0,0,17.80672268907563,461.1653159457771,CPA3;SERPINB1;ANXA1;LXN;HPGD;ARL4C;RGS2;ALDH1A1;RAC2;CCL2;PLIN2;GLUL;CD44
LINCS_L1000_Chem_Pert_down,LJP006 HME1 3H-A443654-3.33,13/93,8.701860777688111e-12,3.9834684460281413e-08,0,0,17.136363636363637,436.42007067968456,ANXA1;TNFAIP3;SAT1;NFKBIA;NR4A2;DNAJB1;RGS2;NR4A3;RGS1;DDIT4;DNAJB9;SGK1;BIRC3
LINCS_L1000_Chem_Pert_down,LJP006 HME1 3H-CGP-60474-0.12,17/192,9.681772423751072e-12,3.9834684460281413e-08,0,0,10.417642466822794,264.19949840111883,SRGN;JUND;CREM;TNFAIP3;VPS37B;NR4A2;NFKBIA;ARL4C;DNAJA1;DNAJB1;RGS2;NR4A3;RGS1;FTH1;DDIT4;DNAJB9;SGK1
LINCS_L1000_Chem_Pert_down,LJP006 HME1 3H-BMS-387032-0.12,14/119,1.4910949581889267e-11,4.3821150685518e-08,0,0,14.118279569892474,351.95353678488533,SRGN;HSPA8;TNFRSF9;TNFAIP3;NR4A2;NFKBIA;DNAJB1;RGS2;HSPH1;NR4A3;FTH1;DDIT4;SGK1;SQSTM1
LINCS_L1000_Chem_Pert_down,LJP006 LNCAP 3H-CGP-60474-0.37,14/119,1.4910949581889267e-11,4.3821150685518e-08,0,0,14.118279569892474,351.95353678488533,TPSB2;SLC2A3;GATA2;NFKBIA;ARL4C;DNAJB1;RGS1;DDIT4;DNAJB9;CD69;TPSAB1;SGK1;GLUL;BIRC3
LINCS_L1000_Chem_Pert_down,LJP005 HS578T 3H-CGP-60474-0.37,15/155,4.7067278627492057e-11,1.2103350699059585e-07,0,0,11.386100386100386,270.75512600735834,SRGN;GDF15;LIF;TNFAIP3;SLC2A3;GATA2;NFKBIA;ARL4C;DNAJB1;KRT19;ID2;DDIT4;DNAJB9;SGK1;MAPK6
LINCS_L1000_Chem_Pert_down,LJP006 HME1 3H-CGP-60474-1.11,15/165,1.1510389279136552e-10,2.519005094101039e-07,0,0,10.62162162162162,243.0777862181141,SRGN;LIF;TNFAIP3;SLC2A3;SAT1;NFKBIA;ARL4C;DNAJB1;RGS2;NR4A3;RGS1;DDIT4;DNAJB9;SGK1;MAPK6
LINCS_L1000_Chem_Pert_down,LJP006 HME1 3H-alvocidib-1.11,15/166,1.2543851951347109e-10,2.519005094101039e-07,0,0,10.550742795775909,240.54855171983667,SRGN;JUND;ANXA1;LIF;TNFAIP3;NR4A2;NFKBIA;DNAJB1;RGS2;ELF1;NR4A3;DDIT4;LMNA;S100A6;SGK1
