Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_down	LJP009 HEPG2 24H-chelerythrine chloride-10	19/137	1.320851e-16	2.624003e-12	0	0	1.750904e+01	6.401844e+02	FDPS;NDUFA13;COX7B;ANXA3;DCXR;UQCR11;ENO1;UQCR10;TM4SF1;HOPX;FABP5;CEACAM6;PRDX1;MAL;S100P;P4HB;CD24;SLC25A5;PTMA
LINCS_L1000_Chem_Pert_down	LJP007 HEPG2 24H-PD-0325901-1.11	13/57	1.123521e-14	1.115993e-10	0	0	3.121390e+01	1.002582e+03	SERPINB1;KRT8;MT1X;ATP1B1;AREG;TM4SF1;HOPX;KRT19;KRT18;FABP5;CD9;S100P;CD24
LINCS_L1000_Chem_Pert_down	LJP006 MCF10A 3H-PHA-793887-0.12	13/59	1.825231e-14	1.208668e-10	0	0	2.985375e+01	9.444082e+02	MMP7;ANXA3;TACSTD2;KRT23;MT1X;ENO1;ATP1A1;SLPI;KRT17;PPA1;PERP;KRT14;CD24
LINCS_L1000_Chem_Pert_down	LJP006 BT20 24H-A443654-1.11	16/117	4.535156e-14	2.252385e-10	0	0	1.695997e+01	5.210836e+02	GABRP;MMP7;ANXA1;ANXA3;TACSTD2;HSPB1;SPINT2;ENO1;ATP1B1;KRT18;ELF3;KRT17;CEACAM6;UQCRC2;CD24;S100A11
LINCS_L1000_Chem_Pert_down	LJP005 BT20 24H-CGP-60474-3.33	13/66	8.675736e-14	3.447044e-10	0	0	2.590162e+01	7.790085e+02	GABRP;MMP7;ANXA3;GSTP1;TACSTD2;ATP1B1;TPD52L1;HOPX;VSNL1;KRT17;KRT14;CD24;KRT6B
LINCS_L1000_Chem_Pert_down	LJP005 BT20 24H-LDN-193189-10	16/124	1.151891e-13	3.813910e-10	0	0	1.585507e+01	4.723575e+02	GABRP;MMP7;MIA;ANXA3;GSTP1;TACSTD2;SPINT2;ATP1A1;ATP1B1;TPD52L1;HOPX;SLPI;KRT17;SCGB1D2;KRT14;CD24
LINCS_L1000_Chem_Pert_down	LJP005 BT20 24H-AZD-6482-3.33	11/41	1.843572e-13	5.232056e-10	0	0	3.835450e+01	1.124627e+03	FABP5;KRT17;KRT16;KRT14;BBOX1;DEFB1;ENO1;CD24;KRT6B;TM4SF1;KRT6A
LINCS_L1000_Chem_Pert_down	LJP005 A375 24H-dasatinib-0.37	13/79	9.997341e-13	2.482590e-09	0	0	2.078610e+01	5.743466e+02	ANXA1;ANXA3;TACSTD2;MT1X;SCEL;FABP5;CLDN8;KRT14;MAL;RHCG;CD24;KRT6B;KRT6A
LINCS_L1000_Chem_Pert_down	LJP006 LNCAP 3H-THZ-2-98-01-10	12/65	1.817711e-12	4.012293e-09	0	0	2.378202e+01	6.429098e+02	AZGP1;ANXA1;CALML5;CRABP2;CEACAM6;FXYD3;KRT14;TACSTD2;LYPD3;KRT6B;TM4SF1;KRT6A
LINCS_L1000_Chem_Pert_down	LJP005 BT20 24H-torin-2-10	13/86	3.101627e-12	5.705245e-09	0	0	1.878624e+01	4.978184e+02	CLIC3;ANXA2;ANXA3;GSTP1;CLTB;ENO1;ATP1B1;KRT19;FABP5;MAL;S100P;P4HB;KRT6B
LINCS_L1000_Chem_Pert_down	LJP005 SKBR3 24H-TG-101348-10	14/107	3.405488e-12	5.705245e-09	0	0	1.594971e+01	4.211621e+02	KRT8;TACSTD2;HSPB1;TM4SF1;AZGP1;KRT19;KRT18;ELF3;RAB25;SCGB1D2;MAL;TSPO;CRYAB;DECR1
LINCS_L1000_Chem_Pert_down	LJP008 MCF7 24H-PFI-1-10	16/154	3.483670e-12	5.705245e-09	0	0	1.238941e+01	3.268691e+02	ANXA1;CALML5;TACSTD2;KRT23;TM4SF1;SCEL;KRT19;RAB25;KRT17;FABP5;KRT16;KRT14;MAL;CRYAB;KRT6B;KRT6A
LINCS_L1000_Chem_Pert_down	LJP008 MCF7 24H-belinostat-10	17/181	3.733423e-12	5.705245e-09	0	0	1.112262e+01	2.926772e+02	GABRP;ANXA1;TACSTD2;KRT23;TM4SF1;AZGP1;KRT19;KRT18;RAB25;KRT17;FABP5;FXYD3;EPCAM;CLDN7;KRT14;PDLIM4;KRT6B
LINCS_L1000_Chem_Pert_down	LJP006 SKBR3 3H-Y-39983-10	13/89	4.881030e-12	6.926181e-09	0	0	1.804194e+01	4.699142e+02	ANXA1;TACSTD2;PEBP1;KRT23;DEFB1;SPINT2;TPD52L1;AZGP1;CLDN4;ELF3;SCGB2A1;CLDN7;CRYAB
LINCS_L1000_Chem_Pert_down	LJP006 SKBR3 24H-MK-2206-10	12/71	5.483498e-12	7.262345e-09	0	0	2.135701e+01	5.537720e+02	GABRP;KRT19;SLPI;RAB25;KRT17;KRT16;KRT14;CLTB;TACSTD2;CRYAB;KRT6B;KRT6A
LINCS_L1000_Chem_Pert_down	LJP006 BT20 24H-BI-2536-10	16/162	7.612805e-12	9.452249e-09	0	0	1.170578e+01	2.996818e+02	GABRP;MMP7;ANXA1;ANXA3;TACSTD2;HSPB1;ENO1;AREG;TM4SF1;KRT19;KRT18;ELF3;RAB25;KRT17;PERP;S100P
LINCS_L1000_Chem_Pert_down	LJP006 SKBR3 24H-A443654-3.33	14/114	8.235016e-12	9.623343e-09	0	0	1.482796e+01	3.784484e+02	KRT8;HSPB1;SPINT2;ENO1;ATP1B1;TM4SF1;HOPX;KRT19;KRT18;SLPI;PRDX1;CLDN7;KRT14;CD24
LINCS_L1000_Chem_Pert_down	LJP006 A375 24H-radicicol-0.12	12/78	1.750128e-11	1.829897e-08	0	0	1.908511e+01	4.727142e+02	LGALS3;CD74;MIA;KRT17;FXYD3;GSTP1;KRT14;CD9;HLA-DRA;KRT6B;TM4SF1;HOPX
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 24H-XMD-1150-1.11	12/78	1.750128e-11	1.829897e-08	0	0	1.908511e+01	4.727142e+02	GABRP;ANXA1;SLPI;KRT17;CEACAM6;KRT14;TACSTD2;BBOX1;S100P;KRT6B;TM4SF1;S100A11
