Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Proteoglycans in cancer,13/205,1.552291114822344e-07,3.104582229644688e-05,0,0,7.099598930481283,111.3100939631332,ITGB1;CDKN1A;PPP1R12A;CAV2;CAV1;STAT3;MSN;DCN;COL1A1;COL1A2;MYC;FLNA;CD44
KEGG_2021_Human,Fluid shear stress and atherosclerosis,10/139,1.389621158724952e-06,0.00013896211587249518,0,0,8.025703794369646,108.2384888583517,JUN;CAV2;DUSP1;CAV1;CCL2;FOS;CALM1;SQSTM1;HSP90B1;NFE2L2
KEGG_2021_Human,Focal adhesion,11/201,5.9664314998504365e-06,0.00031278023151191155,0,0,6.006961849067112,72.25991588744262,COL1A1;ITGB1;JUN;COL1A2;PPP1R12A;CAV2;COL6A2;CAV1;COL6A1;FLNA;MYL9
KEGG_2021_Human,Epstein-Barr virus infection,11/202,6.255604630238231e-06,0.00031278023151191155,0,0,5.975207069447907,71.59512682528542,JUN;CDKN1A;GADD45B;MYC;STAT3;TNFAIP3;VIM;CALR;B2M;CD44;HLA-E
KEGG_2021_Human,Pertussis,7/76,1.0981296088327086e-05,0.0003355584659642705,0,0,10.37148006307727,118.43521951233538,ITGB1;JUN;C1R;CFL1;SERPING1;FOS;CALM1
KEGG_2021_Human,Lipid and atherosclerosis,11/215,1.1290534382937108e-05,0.0003355584659642705,0,0,5.590725178960473,63.68700220254946,JUN;HSPA5;STAT3;CCL2;FOS;CALM1;HSPA1B;HSPA1A;ATF4;HSP90B1;NFE2L2
KEGG_2021_Human,Antigen processing and presentation,7/78,1.3048671437076766e-05,0.0003355584659642705,0,0,10.078304021017296,113.34891391093362,HSPA5;PSME1;CALR;B2M;HSPA1B;HLA-E;HSPA1A
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,11/219,1.342233863857082e-05,0.0003355584659642705,0,0,5.482091982091983,61.50134325660437,EGR1;JUN;CDKN1A;ZFP36;MYC;CALR;FOS;B2M;ETS2;HLA-E;ATF4
KEGG_2021_Human,Spliceosome,9/150,2.0569587219467207e-05,0.0004571019382103824,0,0,6.569789461958338,70.89917671227217,PRPF38B;RBM25;FUS;PCBP1;SRSF2;HNRNPU;SRSF7;HSPA1B;HSPA1A
KEGG_2021_Human,IL-17 signaling pathway,7/94,4.418767596999791e-05,0.0008837535193999582,0,0,8.218152581740219,82.40394709247983,JUN;JUND;TNFAIP3;CCL2;FOSB;FOS;HSP90B1
KEGG_2021_Human,Ferroptosis,5/41,5.319699269344154e-05,0.0009344683328312076,0,0,14.076923076923077,138.53816081158314,PRNP;FTH1;PCBP1;PCBP2;FTL
KEGG_2021_Human,Protein processing in endoplasmic reticulum,9/171,5.761234942285016e-05,0.0009344683328312076,0,0,5.712041884816754,55.759659750642335,DNAJB1;HSPA5;CALR;SEC62;HSPA1B;ATF4;HSP90B1;NFE2L2;HSPA1A
KEGG_2021_Human,PI3K-Akt signaling pathway,13/354,6.07404416340285e-05,0.0009344683328312076,0,0,3.96705192340866,38.51571370183968,ITGB1;CDKN1A;YWHAZ;HSP90B1;COL1A1;COL1A2;MYC;COL6A2;CDC37;COL6A1;DDIT4;ATF4;MCL1
KEGG_2021_Human,TNF signaling pathway,7/112,0.0001344504786573932,0.001920721123677,0,0,6.803108808290156,60.645052278137086,SOCS3;JUN;TNFAIP3;CCL2;FOS;JUNB;ATF4
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,9/193,0.00014541068768335284,0.0019388091691113,0,0,5.023446391987252,44.38691356277327,JUN;CDKN1A;ZFP36;CLEC2B;MYC;STAT3;FOS;CALM1;HLA-E
KEGG_2021_Human,Cellular senescence,8/156,0.00017828212013519068,0.0022285265016898,0,0,5.532657657657658,47.758693829177794,CDKN1A;GADD45B;MYC;CALM1;SQSTM1;ZFP36L2;HLA-E;ZFP36L1
KEGG_2021_Human,Hepatitis B,8/162,0.0002307444574835679,0.0027146406762772,0,0,5.315476190476191,44.51285914325752,JUN;CDKN1A;DDX3X;MYC;STAT3;FOS;YWHAZ;ATF4
KEGG_2021_Human,ECM-receptor interaction,6/88,0.00025447783068659283,0.0028275314520732,0,0,7.437012823736483,61.55092569534927,ITGB1;COL1A1;COL1A2;COL6A2;COL6A1;CD44
KEGG_2021_Human,Osteoclast differentiation,7/127,0.0002924396738320178,0.0030783123561265,0,0,5.948186528497409,48.40189365254897,SOCS3;JUN;JUND;FOSB;FOS;JUNB;SQSTM1
KEGG_2021_Human,Prion disease,10/273,0.0004412262412999368,0.0042085417717478,0,0,3.909745847508505,30.20651185925929,EGR1;PRNP;TUBA1A;HSPA5;CAV2;TUBB;CAV1;HSPA1B;HSPA1A;ATF4
KEGG_2021_Human,Human cytomegalovirus infection,9/225,0.0004522910042627629,0.0042085417717478,0,0,4.272251308900524,32.90139671607221,CDKN1A;MYC;STAT3;CCL2;CALR;CALM1;B2M;HLA-E;ATF4
KEGG_2021_Human,Estrogen signaling pathway,7/137,0.00046293959489226153,0.0042085417717478,0,0,5.487843762455161,42.13519232726351,JUN;FOS;CALM1;HSPA1B;ATF4;HSP90B1;HSPA1A
KEGG_2021_Human,Measles,7/139,0.0005050196616014673,0.0042252485627687,0,0,5.404145077720207,41.02239618130867,JUN;STAT3;MSN;TNFAIP3;FOS;HSPA1B;HSPA1A
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,6/100,0.0005070298275322483,0.0042252485627687,0,0,6.483658697082694,49.19113421381613,COL1A1;EGR1;JUN;COL1A2;STAT3;CCL2
