Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-selumetinib-1.11	20/126	1.286937e-18	2.793426e-14	0	0	2.064361e+01	8.503982e+02	DSP;C1S;C1R;TPM1;HLA-B;HLA-C;DSTN;HSPB1;HLA-A;HOPX;DCN;HLA-E;COL1A1;NFKBIA;VAMP8;COL1A2;GPNMB;SERPING1;TAGLN2;NUPR1
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-gefitinib-0.37	20/134	4.547237e-18	4.791966e-14	0	0	1.918713e+01	7.661809e+02	DSP;GSN;C1S;C1R;TPM1;HLA-B;HLA-C;HSPB1;KRT5;AQP3;CXCL14;HOPX;DCN;COL1A1;GJA1;GPNMB;SERPING1;IGFBP7;NUPR1;GAS6
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-PD-0325901-1.11	21/157	6.623006e-18	4.791966e-14	0	0	1.696287e+01	6.709828e+02	DSP;CDKN1A;C1S;DUSP1;C1R;SERPINF1;TPM1;DSTN;TNFAIP3;HSPB1;KLF4;AQP3;CXCL14;DCN;COL1A1;NFKBIA;LGALS3;COL1A2;SFN;NUPR1;LRRFIP1
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-AS-605240-3.33	21/178	9.163890e-17	4.090635e-13	0	0	1.467825e+01	5.420485e+02	CDKN1A;GSN;C1S;C1R;SERPINF1;TPM1;HLA-B;HLA-C;DSTN;HSPB1;KLF4;DCN;TYMP;COL1A1;NFKBIA;LGALS3;COL1A2;GPNMB;MIR22HG;SFN;NUPR1
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-canertinib-0.04	17/97	9.422820e-17	4.090635e-13	0	0	2.289891e+01	8.449883e+02	CFD;C1S;C1R;TPM1;HSPB1;AQP3;CXCL14;RND3;DCN;COL1A1;NFKBIA;PDLIM1;COL1A2;GPNMB;MGP;NUPR1;LY6E
LINCS_L1000_Chem_Pert_up	LJP006 MCF10A 24H-radicicol-0.12	18/123	3.229581e-16	1.168355e-12	0	0	1.855102e+01	6.616965e+02	C1S;C1R;SERPINF1;TPM1;LYPD3;AQP3;RND3;HOPX;DCN;VAMP8;PDLIM1;GJA1;PERP;TXNIP;S100A4;NUPR1;S100A14;GAS6
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 24H-withaferin-a-10	16/88	4.198956e-16	1.302036e-12	0	0	2.382609e+01	8.435990e+02	DUSP1;MT1X;EMP3;KLF4;AQP3;TUBA4A;HOPX;COL1A1;ZFP36;COL6A2;PERP;CKS2;SPARCL1;IGFBP7;PHLDA2;CD44
LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-radicicol-10	18/132	1.169086e-15	3.172023e-12	0	0	1.707866e+01	5.872079e+02	DSP;CDKN1A;CEBPB;CITED2;DUSP1;SERPINF1;KRT5;KLF4;RND3;DCN;LGALS3;ZFP36;MYC;ID1;MIR22HG;SFN;NUPR1;GAS6
LINCS_L1000_Chem_Pert_up	LJP006 A549 24H-mitoxantrone-10	20/183	2.295711e-15	5.536744e-12	0	0	1.338582e+01	4.512057e+02	DSP;CDKN1A;CITED2;HLA-B;HLA-C;MT1X;KRT5;KLF4;RND3;SERPINB5;DCN;HLA-E;CLEC2B;PERP;TXNIP;SFN;S100A14;TIMP1;PHLDA2;GAS6
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-PD-0325901-3.33	19/164	3.989788e-15	8.609368e-12	0	0	1.422919e+01	4.717692e+02	CFD;DSP;C1S;C1R;SERPINF1;TPM1;HLA-B;DSTN;TNFAIP3;HSPB1;KLF4;COL1A1;NFKBIA;LGALS3;COL1A2;GPNMB;PERP;MGP;NUPR1
LINCS_L1000_Chem_Pert_up	LJP005 HEPG2 24H-foretinib-10	18/142	4.362989e-15	8.609368e-12	0	0	1.569337e+01	5.189110e+02	CD74;GSN;SERPINF1;TNFAIP3;EMP1;MT1X;KRT5;KLF4;ETS2;NFKBIA;CLEC2B;GPNMB;MGP;SPARCL1;TXNIP;SFN;NUPR1;S100A14
LINCS_L1000_Chem_Pert_up	LJP006 HME1 24H-PD-0325901-0.37	18/147	8.105400e-15	1.466132e-11	0	0	1.508127e+01	4.893305e+02	CDKN1A;C1S;DUSP1;C1R;TPM1;HLA-B;DSTN;HSPB1;KLF4;DCN;COL1A1;NFKBIA;LGALS3;COL1A2;GPNMB;MIR22HG;SFN;NUPR1
LINCS_L1000_Chem_Pert_up	LJP005 MCF10A 24H-PD-184352-10	19/173	1.079790e-14	1.802917e-11	0	0	1.339148e+01	4.306622e+02	CFD;DSP;GSN;C1S;RPL31;DUSP1;C1R;SERPINF1;TPM1;DSTN;DCN;HLA-E;COL1A1;VAMP8;GPNMB;ID1;TXNIP;S100A4;NUPR1
