Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_up	LJP005 HT29 24H-LDN-193189-10	27/214	4.632345e-22	7.944993e-18	0	0	1.636892e+01	8.041038e+02	CDKN1A;ZBTB43;TNFAIP3;NXF1;ZC3H12A;PMAIP1;SFN;CCNL1;LDLR;CD55;MCL1;DSP;FGFBP1;SERPINB2;HSPA5;LAMB3;DST;KLHL21;KRT5;KLF4;SERPINB5;NFKBIA;KLF6;KRT15;KRT14;EZR;HBEGF
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 3H-LDN-193189-10	24/155	7.185812e-22	7.944993e-18	0	0	2.047432e+01	9.967876e+02	KDM6B;EIF4A1;CDKN1A;MAST4;HMGCS1;TNFAIP3;PAWR;ADRB2;KLF4;AREG;RND3;ETS2;NFKBIA;KLF6;MYC;ZC3H12A;CCNL1;SGK1;SLC38A2;LDLR;CD55;EPHA2;MCL1;HBEGF
LINCS_L1000_Chem_Pert_up	LJP005 HCC515 24H-LDN-193189-10	24/172	9.181510e-21	6.767691e-17	0	0	1.810688e+01	8.353988e+02	KDM6B;SPAG9;CDKN1A;SERPINB2;HSPA5;MAST4;KLHL21;NEDD4L;TNFAIP3;NEAT1;KLF4;CYLD;KLF6;ZC3H12A;REL;PMAIP1;SFN;XIST;CCNL1;EZR;LDLR;CD44;CD55;HBEGF
LINCS_L1000_Chem_Pert_up	LJP006 MDAMB231 3H-QL-XII-47-10	21/130	1.167652e-19	6.455070e-16	0	0	2.119374e+01	9.239224e+02	CDKN1A;CEBPB;SERPINB2;TNFAIP3;NEAT1;KLF4;AREG;ETS2;KLK11;NFKBIA;TAF1D;KLF6;GPNMB;CDH1;MYC;ZNF217;CCNL1;SGK1;LDLR;MCL1;HBEGF
LINCS_L1000_Chem_Pert_up	LJP006 HS578T 24H-QL-XII-47-10	25/233	9.391795e-19	4.153615e-15	0	0	1.345604e+01	5.585507e+02	NFAT5;CDKN1A;ZBTB43;NEDD4L;HBB;TNFAIP3;SLC3A2;NXF1;MYC;ZC3H12A;PMAIP1;CCNL1;FNBP4;MAP2K3;KDM6B;LAMB3;KLHL21;BAZ1A;NFKBIA;CYLD;KLF6;KLF5;KRT14;INTS6;HBEGF
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 3H-SB590885-10	17/80	2.933758e-18	1.056396e-14	0	0	2.910304e+01	1.174897e+03	CDKN1A;KRT1;NFATC3;TNFAIP3;KLF4;AQP3;NFKBIA;KLF6;KLF5;MYC;DSG1;SFN;XIST;EZR;LDLR;FGFR3;HBEGF
LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-radicicol-10	20/132	3.344083e-18	1.056396e-14	0	0	1.953175e+01	7.859446e+02	DSP;CDKN1A;CEBPB;SERPINB2;KRT5;KLF4;RND3;NXF1;KLF6;MYC;KRT14;PMAIP1;SFN;XIST;CCNL1;EZR;SGK1;LDLR;CD55;HBEGF
LINCS_L1000_Chem_Pert_up	LJP006 HME1 3H-QL-XII-47-3.33	20/135	5.292149e-18	1.462816e-14	0	0	1.901932e+01	7.565945e+02	CDKN1A;DST;ARID5B;TNFAIP3;ADRB2;NEAT1;KLF4;AREG;NFKBIA;HCAR3;CLDN4;KLF6;ZC3H12A;KRT14;PMAIP1;TOP1;CCNL1;CD55;MCL1;HBEGF
LINCS_L1000_Chem_Pert_up	LJP005 SKBR3 24H-withaferin-a-3.33	23/202	6.521586e-18	1.602354e-14	0	0	1.424370e+01	5.636432e+02	MAP2K3;KDM6B;SPAG9;NFAT5;CDKN1A;HMGCS1;HBB;ARID5B;TNFAIP3;KLF4;RND3;KLF6;MYC;KRT14;SFN;CCNL1;EZR;SGK1;LDLR;CD55;EPHA2;HBEGF;MCL1
LINCS_L1000_Chem_Pert_up	LJP006 HA1E 24H-mitoxantrone-0.37	22/183	1.087068e-17	2.403834e-14	0	0	1.507635e+01	5.888891e+02	COL17A1;DSP;CDKN1A;CEBPB;CXADR;S100A2;DST;LAMB3;KRT5;KLF4;NDRG1;AREG;SERPINB5;KLF5;PERP;KRT15;KRT14;PKP1;PMAIP1;SFN;DSG3;DSC3
