Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Ribosome	17/158	4.026080e-13	7.005380e-11	0	0	1.295210e+01	3.696634e+02	RPL23;RPLP1;MRPS6;RPS14;RPS25;RPS15A;RPS29;RPL37A;RPL36;RPS20;RPL37;RPL26;RPL28;UBA52;RPS21;RPS24;RPS12
KEGG_2021_Human	Coronavirus disease	16/232	1.638974e-09	1.425907e-07	0	0	7.884058e+00	1.594882e+02	RPL23;RPLP1;RPS25;RPS14;RPS15A;RPS29;RPL37A;RPL36;RPS20;RPL26;RPL37;RPL28;RPS21;UBA52;RPS24;RPS12
KEGG_2021_Human	Staphylococcus aureus infection	9/95	4.672490e-07	2.710044e-05	0	0	1.080153e+01	1.574475e+02	KRT15;KRT14;DSG1;HLA-DRA;DEFB1;KRT10;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Inflammatory bowel disease	7/65	3.836725e-06	1.427703e-04	0	0	1.234536e+01	1.539577e+02	IL18;HLA-DRA;RORA;GATA3;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Rheumatoid arthritis	8/93	4.278954e-06	1.427703e-04	0	0	9.664216e+00	1.194671e+02	ATP6V0B;ATP6V0E1;IL18;HLA-DRA;HLA-DRB1;HLA-DPA1;HLA-DQB1;ATP6V1F
KEGG_2021_Human	Pathogenic Escherichia coli infection	11/197	4.923114e-06	1.427703e-04	0	0	6.137395e+00	7.500860e+01	PYCARD;CLDN4;ARPC2;ARPC5L;TNFSF10;IL18;EZR;BAIAP2;CLDN1;TUBA4A;ARF6
KEGG_2021_Human	Viral myocarditis	6/60	2.963485e-05	7.366377e-04	0	0	1.130928e+01	1.179169e+02	CXADR;HLA-DRA;CD55;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Salmonella infection	11/249	4.384415e-05	9.536102e-04	0	0	4.783736e+00	4.800416e+01	PYCARD;KLC3;ANXA2;ARPC2;AHNAK2;ARPC5L;TNFSF10;IL18;TUBA4A;S100A10;ARF6
KEGG_2021_Human	Antigen processing and presentation	6/78	1.309957e-04	2.532584e-03	0	0	8.474227e+00	7.576252e+01	CD74;HLA-DRA;HLA-DRB1;CTSB;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Phagosome	8/152	1.490962e-04	2.594275e-03	0	0	5.687500e+00	5.011210e+01	ATP6V0B;ATP6V0E1;HLA-DRA;TUBA4A;HLA-DRB1;ATP6V1F;HLA-DPA1;HLA-DQB1
