Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-alvocidib-0.37	38/194	2.364123e-38	5.427553e-34	0	0	2.953751e+01	2.559066e+03	BTG2;BTG1;TACSTD2;FHL2;TNFAIP3;DDX21;ADRB2;AREG;TOB1;ETS2;DNAJB1;MAT2A;BAG3;MYC;ZC3H12A;NAMPT;MIR22HG;PHLDA2;SLC38A2;MCL1;TGIF1;SERPINB2;TIPARP;PLK2;KLHL21;KRT5;TM4SF1;NFKBIA;ARL4A;KRT15;KRT14;MAFF;PELI1;CKS2;SGK1;ATF3;EPHA2;HBEGF
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-alvocidib-3.33	36/194	1.940582e-35	2.227594e-31	0	0	2.728898e+01	2.181140e+03	BTG2;BTG1;TACSTD2;FHL2;TNFAIP3;DDX21;ADRB2;AREG;ETS2;DNAJB1;MAT2A;MYC;ZC3H12A;MIR22HG;PHLDA2;SLC38A2;MCL1;TGIF1;DUSP2;SERPINB2;TIPARP;PLK2;KLHL21;TM4SF1;SERPINB5;NFKBIA;KLF6;KRT15;KRT14;MAFF;CKS2;SGK1;ATF3;EPHA2;HBEGF;SNRPB
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-CGP-60474-1.11	31/165	9.619380e-31	7.361391e-27	0	0	2.692069e+01	1.860660e+03	BTG2;BTG1;FHL2;TNFAIP3;SAT1;TOB1;ETS2;DNAJB1;MAT2A;BAG3;MYC;NAMPT;SLC38A2;MCL1;MAP2K3;TGIF1;DUSP2;TIPARP;PLK2;KLHL21;KRT5;NFKBIA;KLF6;TUBB2A;MAFF;KRT14;CKS2;SGK1;ATF3;HBEGF;ARF6
LINCS_L1000_Chem_Pert_down	LJP006 MDAMB231 3H-CGP-60474-1.11	27/138	2.291640e-27	1.315287e-23	0	0	2.768333e+01	1.698110e+03	BTG1;TACSTD2;TNFAIP3;ADRB2;AQP3;TOB1;ETS2;DNAJB1;BAG3;MYC;SFN;PHLDA2;MCL1;TGIF1;TIPARP;PLK2;TM4SF1;SERPINB5;NFKBIA;ARL4A;KLF6;FABP5;MAFF;KRT14;SGK1;EPHA2;HBEGF
LINCS_L1000_Chem_Pert_down	LJP005 MCF10A 3H-CGP-60474-10	25/109	2.919872e-27	1.340688e-23	0	0	3.353061e+01	2.048662e+03	BTG2;CDKN1A;TNFAIP3;AQP3;DNAJB1;HSPH1;MAT2A;TRIM29;BAG3;MYC;MCL1;HSPA8;DUSP2;SERPINB2;TIPARP;PLK2;KRT5;TM4SF1;NFKBIA;DNAJA1;KRT15;MAFF;KRT14;PELI1;SGK1
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-CGP-60474-3.33	27/141	4.249609e-27	1.626042e-23	0	0	2.695071e+01	1.636527e+03	BTG1;TACSTD2;TNFAIP3;ADRB2;DNAJB1;MAT2A;BAG3;MYC;MIR22HG;SFN;MCL1;TGIF1;DSP;HSPA8;TIPARP;KRT5;TM4SF1;NFKBIA;KLF6;TUBB2A;KRT15;MAFF;KRT14;CKS2;SGK1;ATF3;HBEGF
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-A443654-1.11	27/142	5.203389e-27	1.706563e-23	0	0	2.671500e+01	1.616805e+03	BTG1;TACSTD2;TNFAIP3;LYPD3;ADRB2;AREG;DNAJB1;MAT2A;BAG3;MYC;ZC3H12A;NAMPT;MCL1;TGIF1;DUSP2;SERPINB2;TIPARP;KLHL21;KRT5;NFKBIA;MAFF;KRT14;CKS2;PKP1;SGK1;ATF3;HBEGF
LINCS_L1000_Chem_Pert_down	LJP005 MCF10A 24H-CGP-60474-1.11	24/103	2.190718e-26	6.286813e-23	0	0	3.404085e+01	2.011235e+03	HSPA8;HSP90AA1;S100A2;TIPARP;DDX21;KRT5;HNRNPAB;TUBA4A;TM4SF1;SERPINB5;KLK11;DNAJA1;DNAJB1;PNP;TRIM29;MYC;KRT15;MAFF;KRT14;PKP1;SFN;KPNA2;SNRPB;DSC3
LINCS_L1000_Chem_Pert_down	LJP006 MDAMB231 3H-BMS-345541-10	26/134	2.782460e-26	7.097745e-23	0	0	2.724521e+01	1.603214e+03	BTG1;TACSTD2;TNFAIP3;ADRB2;ETS2;DNAJB1;MAT2A;MYC;MCL1;BRD2;SERPINB2;TIPARP;PLK2;KLHL21;KRT5;TUBA4A;SERPINB5;NFKBIA;KLF6;HNRNPH1;MAFF;KRT14;CKS2;SGK1;ATF3;ARF6
LINCS_L1000_Chem_Pert_down	LJP006 HME1 3H-CGP-60474-0.12	29/192	6.206192e-26	1.424818e-22	0	0	2.043099e+01	1.185849e+03	BTG2;BTG1;FHL2;TNFAIP3;ADRB2;AREG;ETS2;DNAJB1;BAG3;MYC;ZC3H12A;NAMPT;MIR22HG;SLC38A2;MCL1;TGIF1;TIPARP;PLK2;KLHL21;EFNA1;NFKBIA;DNAJA1;KLF6;MAFF;KRT14;CKS2;SGK1;ATF3;HBEGF
LINCS_L1000_Chem_Pert_down	LJP005 HS578T 3H-CGP-60474-1.11	27/159	1.289659e-25	2.691636e-22	0	0	2.325434e+01	1.332712e+03	TACSTD2;TNFAIP3;AQP3;TOB1;ETS2;DNAJB1;MAT2A;BAG3;MYC;MIR22HG;PHLDA2;MCL1;TGIF1;DUSP2;SERPINB2;TIPARP;KLHL21;TUBA4A;TM4SF1;NFKBIA;KLF6;KLF5;KRT15;MAFF;KRT14;SGK1;EPHA2
LINCS_L1000_Chem_Pert_down	LJP006 HS578T 3H-CGP-60474-0.04	24/115	3.866314e-25	6.899799e-22	0	0	2.953397e+01	1.660173e+03	TGIF1;DSP;DUSP2;CXADR;TIPARP;PLK2;AMD1;KRT5;TXN;ETS2;EFNA1;NFKBIA;DNAJB1;KLF6;MAT2A;MYC;MAFF;KRT14;CKS2;PHLDA2;SGK1;SLC38A2;ATF3;MCL1
